Country Name,Country Code,Region,occupational_group,Essential Workers,Vital Workers,Indoor Essential Workers,Indoor Vital Workers,% of Essential Workers,% of Vital Workers,% of Indoor Essential Workers,% of Indoor Vital Workers
Sri Lanka,LKA,Southern Asia,Tech,106592.81745433297,57488.131735637784,81939.73119216262,46075.81724315106,0.026544286889670157,0.021947460264092798,0.03826611712571946,0.04023767904693963
Sri Lanka,LKA,Southern Asia,ArmedForces,17856.624917656798,7142.649967062721,17856.624917656798,7142.649967062721,0.004446747782969379,0.002726876341247544,0.008339101076212125,0.006237624726277097
Lesotho,LSO,Southern Africa,Food,307654.8828411338,304996.7934664925,23899.628259595986,22238.322400445162,0.6104646300068295,0.8383102547595929,0.15923680327218867,0.3792663723082952
Lesotho,LSO,Southern Africa,Health,14190.13672098382,8056.217250250859,12276.049284958204,7147.9163758846835,0.02815679856313178,0.022143214880055415,0.08179201884295866,0.12190507290201769
Lesotho,LSO,Southern Africa,Retail,56986.59695966652,2870.3800632046746,34444.5607584561,2649.5815968043153,0.1130757344303066,0.007889489639196237,0.22949485597496666,0.0451876352118484
Lesotho,LSO,Southern Africa,Security,14575.890807979606,11660.712646383687,11903.644159850013,9522.91532788001,0.02892223164781682,0.03205048445973989,0.07931078352832158,0.16240980255470225
Lesotho,LSO,Southern Africa,Transport,18700.268886178466,15300.219997782386,3872.2779006733194,3168.22737327817,0.03710603459696772,0.042053987448323435,0.025799947496555106,0.05403294730932569
Lesotho,LSO,Southern Africa,Manual,40594.232866926606,17624.925286957936,24958.201728181084,11443.691737221414,0.0805491631358764,0.04844364243800394,0.16628979394364665,0.19516793456072462
Lesotho,LSO,Southern Africa,Cleaning,42185.86325831462,865.8943915663244,31776.964233207153,414.9077292921972,0.08370735795798828,0.0023799861622762126,0.2117213768862245,0.007076098030136203
Lesotho,LSO,Southern Africa,Tech,7602.423941613247,1856.903667831119,5479.166114528246,1458.2979063387916,0.015085120300426073,0.005103861483758666,0.0365062120296563,0.024870732005882964
Lesotho,LSO,Southern Africa,ArmedForces,1478.1037172032532,591.2414868813013,1478.1037172032532,591.2414868813013,0.0029329293606568455,0.0016250787290534466,0.009848208025481817,0.010083405117066964
Lithuania,LTU,Northern Europe,Food,59008.059744829116,51468.68332507814,26016.179759688464,21304.069497344106,0.12112963820937392,0.21679591892172753,0.0821054263505469,0.1603312301271047
Lithuania,LTU,Northern Europe,Health,82862.78556422825,43555.049851255804,73691.85300154731,39239.843301177716,0.17009776765784027,0.18346218411194062,0.23256685128802032,0.2953131723146591
Lithuania,LTU,Northern Europe,Retail,79104.85425882594,6056.089445132742,72673.0733415929,5590.236410891762,0.1623836204479932,0.025509404777992434,0.22935164678411266,0.04207128035192261
Lithuania,LTU,Northern Europe,Security,16187.384720490529,12949.907776392423,13219.697521733931,10575.758017387145,0.03322888539680866,0.054547483536783445,0.04172053357845611,0.07959156783006448
Lithuania,LTU,Northern Europe,Transport,71470.77876650327,58476.09171804814,14799.504694073908,12108.685658787745,0.1467126628458137,0.24631246070342758,0.04670630561088993,0.09112815122659533
Lithuania,LTU,Northern Europe,Manual,102294.08580846814,49272.795703992844,62834.2658193363,32859.056972366205,0.20998564702043448,0.2075464210930144,0.19830098931411985,0.24729233191118125
Lithuania,LTU,Northern Europe,Cleaning,42263.58041981929,4461.015901210952,27543.238000079702,2137.5701193302475,0.0867571688990181,0.018790650530518472,0.08692472607278022,0.01608703195217637
Lithuania,LTU,Northern Europe,Tech,31649.660967736425,10243.791331065158,23778.48647336781,8137.417598535564,0.0649692940091494,0.043148804503778816,0.07504340713741883,0.06124098373758154
Lithuania,LTU,Northern Europe,ArmedForces,2306.7994329535945,922.719773181438,2306.7994329535945,922.719773181438,0.0047353155135683575,0.0038866718208166663,0.007280113863655235,0.00694425054871447
Luxembourg,LUX,Western Europe,Food,8178.243102422965,5516.297372747577,4231.194474376907,2567.47839332979,0.11936934776715963,0.1739179751805674,0.08892036546236637,0.1301700874877455
Luxembourg,LUX,Western Europe,Health,19032.537416705432,9722.273417841363,16485.203126207794,8572.945629265712,0.2777982446025716,0.3065241035293617,0.3464436096191509,0.43464478045399535
Luxembourg,LUX,Western Europe,Retail,7333.85341199371,564.1425701533624,6769.710841840349,520.7469878338729,0.10704466563855039,0.01778630245696213,0.1422683749887516,0.026401655858689903
Luxembourg,LUX,Western Europe,Security,4078.9942826373112,3263.195426109849,3331.178664153804,2664.942931323043,0.059536856628795154,0.10288211508163078,0.07000614744388793,0.13511149905735978
Luxembourg,LUX,Western Europe,Transport,8660.965525796015,7086.244521105831,1793.432255341599,1467.3536634613083,0.1264151472266489,0.22341531202319226,0.03768974755065002,0.07439422089955945
Luxembourg,LUX,Western Europe,Manual,6946.382055210166,3514.5745632709622,4264.140451760407,2371.09453783492,0.10138914738622491,0.110807603427072,0.08961273929845365,0.12021350763205502
Luxembourg,LUX,Western Europe,Cleaning,8578.723993407273,222.77165112563054,6406.252522694488,106.74474949769797,0.12521475272165952,0.007023550739452555,0.13463014262564413,0.00541191443599737
Luxembourg,LUX,Western Europe,Tech,5702.386902418289,1828.3109398496586,4302.975429971828,1452.7206692504299,0.08323183802838986,0.05764303756176112,0.09042887301109542,0.07365233417459761
Luxembourg,LUX,Western Europe,ArmedForces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,LVA,Northern Europe,Food,39027.99058731994,33812.47862346305,15966.194736339787,12706.499758929238,0.12679696454070044,0.21243520352485915,0.08236003651980375,0.14938167853879858
Latvia,LVA,Northern Europe,Health,54557.421153419324,27443.026043986327,47125.15615047071,24121.044379246883,0.17725010412577358,0.17241755293700367,0.24309045741001561,0.28357471891097674
Latvia,LVA,Northern Europe,Retail,42798.71719821199,3292.2090152470764,39506.50818296491,3038.9621679203783,0.1390475744537123,0.020684111921776608,0.20379041534005696,0.03572701202318423
Latvia,LVA,Northern Europe,Security,11374.171218217296,9099.336974573838,9288.906494877458,7431.125195901966,0.03695323184547255,0.057168819939556706,0.04791590549787646,0.08736268651921329
Latvia,LVA,Northern Europe,Transport,53409.55053122303,43698.72316190975,11059.55339282901,9048.725503223735,0.17352081885154727,0.2745479635508011,0.05704961240720345,0.10637971352877937
Latvia,LVA,Northern Europe,Manual,57820.27986428799,29868.250960902813,36084.77830016097,19711.80534816202,0.1878507159952903,0.18765462427259055,0.18613976014247155,0.23173829345640706
Latvia,LVA,Northern Europe,Cleaning,21349.169517704868,2436.6957939143417,13694.411871039432,1167.5834012506223,0.06936072930153174,0.015309139938329226,0.0706412692843432,0.013726484210593913
Latvia,LVA,Northern Europe,Tech,24030.879735363353,8142.994558039137,17702.097800565592,6462.519744229879,0.07807326382508348,0.0511603637669581,0.09131452079895842,0.07597545077705477
Latvia,LVA,Northern Europe,ArmedForces,3430.912457161807,1372.364982864723,3430.912457161807,1372.364982864723,0.011146597060888209,0.008622220148124655,0.01769802259927055,0.016133962034992202
Madagascar,MDG,Eastern Africa,Food,11066820.538210634,11066820.538210634,2937885.203089811,2937885.203089811,0.7709320056560429,0.9096918929811157,0.5535097603009557,0.8030052624383712
Madagascar,MDG,Eastern Africa,Health,72921.42221675748,44865.48619952722,68420.44512010225,42108.864189302076,0.005079820178772469,0.0036879399037372585,0.012890695708015642,0.011509516949045529
Madagascar,MDG,Eastern Africa,Retail,862983.3353586727,66383.33348912866,796600.001869544,61276.923220734156,0.0601167671671103,0.005456705482448005,0.15008274510754366,0.016748677504666045
Madagascar,MDG,Eastern Africa,Security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madagascar,MDG,Eastern Africa,Transport,142950.45724815375,116959.46502121672,29600.852258456078,24218.87912055498,0.009958152148149532,0.009614060042796383,0.005576923366866203,0.006619689347872017
Madagascar,MDG,Eastern Africa,Manual,1356666.0141075384,850487.3387090813,817413.5402886828,576783.4876083251,0.09450747372744714,0.06991000120002218,0.1540041020922468,0.15765087599404182
Madagascar,MDG,Eastern Africa,Cleaning,730141.6773117634,0.0,567887.9712424825,0.0,0.050862809761803296,0.0,0.1069924497082582,0.0
Madagascar,MDG,Eastern Africa,Tech,110739.06488102663,15185.538622572274,78034.43181628347,11580.761096142307,0.0077142562399415355,0.0012482502384320035,0.0147020106859267,0.0031653422310250665
Madagascar,MDG,Eastern Africa,ArmedForces,11896.304020544932,4758.521608217972,11896.304020544932,4758.521608217972,0.0008287151207329171,0.00039115015144821903,0.002241313030187118,0.0013006355349783631
Maldives,MDV,Southern Asia,Food,48382.19662725251,48035.01648702939,4731.191612875012,4514.204025235561,0.46156270516767756,0.6861349182555777,0.1007925424649887,0.2323591568335259
Maldives,MDV,Southern Asia,Health,8198.104954047283,4616.366239183343,7401.80783921827,4215.956960309532,0.07820933656631873,0.0659404389507217,0.157686919490192,0.21700751651180394
Maldives,MDV,Southern Asia,Retail,13385.356966704494,1029.6428435926534,12355.71412311184,950.43954793168,0.1276953508081757,0.014707477169528001,0.26322413935846456,0.048921876535502534
Maldives,MDV,Southern Asia,Security,5468.092988641536,4374.474390913229,4465.609274057255,3572.4874192458037,0.05216521712294817,0.06248524197823141,0.0951346191861272,0.18388627538628308
Maldives,MDV,Southern Asia,Transport,6044.259939838042,4945.303587140218,1251.5891794614129,1024.0275104684288,0.057661808744682776,0.07063899881095491,0.026663653861807236,0.052709662119084746
Maldives,MDV,Southern Asia,Manual,8584.88282027876,2875.221725328113,5589.0791113194255,1892.436536016771,0.08189916982486545,0.041069831297078176,0.11906883926130402,0.09740919006133525
Maldives,MDV,Southern Asia,Cleaning,7643.833125386733,509.90035966821847,5336.155890141532,244.3272556743547,0.07292162285199978,0.007283445852338023,0.11368060378134988,0.012576231557673092
Maldives,MDV,Southern Asia,Tech,5726.898834559906,3066.6113921037904,4419.790148620377,2458.2367598640417,0.05463420643477297,0.043803652225474256,0.0941584959334275,0.12653256645602792
Maldives,MDV,Southern Asia,ArmedForces,1388.960329172106,555.5841316688425,1388.960329172106,555.5841316688425,0.01325058247855893,0.007935995460095909,0.02959018666233897,0.02859752453876349
Mexico,MEX,Central America,Food,7664626.18339862,6070433.746471423,2947962.2192582353,1951591.9461787362,0.20895184562818356,0.37928704043479256,0.12905944423069485,0.25084448419325656
Mexico,MEX,Central America,Health,1719611.0291272784,932162.8601316416,1538579.4520462498,844683.9546836506,0.04687976813233159,0.058242509051033634,0.06735778623235532,0.10856998633029563
Mexico,MEX,Central America,Retail,8897834.087573953,631341.861556339,7576102.338676067,582777.102975082,0.24257136750112634,0.03944689888288259,0.3316757422727168,0.07490624363441412
Mexico,MEX,Central America,Security,686721.2433148889,549376.9946519112,560822.3487071593,448657.87896572734,0.0187212876126335,0.034325648394664544,0.024552356934381264,0.05766746191423929
Mexico,MEX,Central America,Transport,3395373.5440777005,2778032.899699937,703082.4005413421,575249.2368065527,0.09256414489839501,0.1735743969481826,0.030780388998703043,0.07393866241959204
Mexico,MEX,Central America,Manual,8982665.692008398,4252081.577244227,5553905.504321238,2788144.4975141883,0.24488403349292265,0.26567449781619323,0.2431455712067615,0.3583693147046629
Mexico,MEX,Central America,Cleaning,2509854.549560062,124807.42472513448,1803033.5590139157,59803.55768079361,0.06842326394531659,0.007798098245582633,0.07893537696496639,0.007686746509040184
Mexico,MEX,Central America,Tech,2794648.1314368383,654628.9017358293,2128437.154673501,517191.1276291647,0.07618726223203104,0.04090189747425987,0.0931812878969806,0.06647626410505018
Mexico,MEX,Central America,ArmedForces,29969.59956465449,11987.839825861798,29969.59956465449,11987.839825861798,0.0008170265570597468,0.0007490127524084106,0.0013120452624403075,0.0015408361894491433
Marshall Islands,MHL,Micronesia,Food,1456.7684810895587,1374.5683787083299,446.3922226536188,395.01715866535056,0.2745814365426003,0.453265163584412,0.1395669252113812,0.2655849668037274
Marshall Islands,MHL,Micronesia,Health,519.8536530706508,287.9139039173965,445.9748781056889,253.56263749382748,0.09798548273456392,0.0949398696920239,0.1394364401976369,0.17047974545965153
Marshall Islands,MHL,Micronesia,Retail,770.5808033431981,57.41879089698112,689.0254907637736,53.00196082798257,0.14524420777958777,0.01893389812531236,0.21542751924865608,0.03563522165617499
Marshall Islands,MHL,Micronesia,Security,674.2612643816254,539.4090115053004,550.6466992449941,440.5173593959953,0.12708925885084055,0.17787060842226424,0.17216264708772475,0.2961764715916211
Marshall Islands,MHL,Micronesia,Transport,463.79736723696635,379.4705731938816,96.038848771291,78.57723990378356,0.08741962021676455,0.12513076402632148,0.0300270617265004,0.052830448484529155
Marshall Islands,MHL,Micronesia,Manual,802.0097139966692,271.3392859262731,511.01806236165504,172.6363111562178,0.1511681384166267,0.08947437444896053,0.15977254098944338,0.11606991737385462
Marshall Islands,MHL,Micronesia,Cleaning,330.12193817275835,11.136047389635776,243.46011753008042,5.33602270753381,0.062223584045357175,0.0036721216782901653,0.07611911294798934,0.0035876097596177947
Marshall Islands,MHL,Micronesia,Tech,288.0218112486416,111.33616233140769,215.85348989539222,88.69889363508902,0.054288271413658974,0.0367132000224154,0.06748775259066805,0.05963561887082352
Marshall Islands,MHL,Micronesia,ArmedForces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,MKD,Southern Europe,Food,67835.52702132222,65085.95948392152,27914.761046481908,26196.281335606473,0.1903809920259294,0.3509165947313175,0.11912332005325621,0.2515580928173252
North Macedonia,MKD,Southern Europe,Health,38799.23724435401,22961.31958181189,35488.30448642259,21184.237968661353,0.10889039417513065,0.12379794570252022,0.15144262372313286,0.2034283581288865
North Macedonia,MKD,Southern Europe,Retail,66893.11324145338,5129.737802277113,61556.85362732534,4735.142586717334,0.18773609961941884,0.027657426205482703,0.2626874277701718,0.04547070719971453
North Macedonia,MKD,Southern Europe,Security,19931.44708495914,15945.157667967314,16277.348452716633,13021.878762173306,0.05593777825819975,0.08596970031116015,0.06946188026193803,0.125046717293354
North Macedonia,MKD,Southern Europe,Transport,34829.20051893496,28496.61860640133,7212.107178163301,5900.814963951791,0.09774845184265521,0.15364199040786647,0.03077691226559897,0.056664445589917574
North Macedonia,MKD,Southern Europe,Manual,73178.1607017987,36735.644109599045,46166.375206707235,24878.646161276723,0.2053751395586897,0.1980634108864391,0.19701017251374242,0.23890508351279902
North Macedonia,MKD,Southern Europe,Cleaning,24135.08576340738,2680.2490976747276,15570.324727094261,1284.2860259691404,0.06773532648790528,0.01445079543799379,0.0664447305391689,0.012332763539442241
North Macedonia,MKD,Southern Europe,Tech,27722.12372554393,7243.188482725266,21158.20245952083,5738.540755978572,0.0778023794858362,0.039052278824943026,0.0902904137040694,0.05510615608507477
North Macedonia,MKD,Southern Europe,ArmedForces,2990.7046982262896,1196.2818792905157,2990.7046982262896,1196.2818792905157,0.008393438546234954,0.006449857492277004,0.012762519168921455,0.011487675833486038
Mali,MLI,Western Africa,Food,5272176.507387323,5266983.023840703,1460651.9600704943,1457406.0328538562,0.7429952972109815,0.9314931066163459,0.5017560527563684,0.8547927953383512
Mali,MLI,Western Africa,Health,57908.364031914054,32450.9458851256,53602.170873884985,30152.043955887733,0.008160888028806807,0.005739117110943776,0.018413156872465964,0.017684673561937023
Mali,MLI,Western Africa,Retail,1089783.533298786,82842.8869980255,994114.6439763058,76470.3572289466,0.15358060168972254,0.01465119173947646,0.3414934244327309,0.04485113204057134
Mali,MLI,Western Africa,Security,65278.27105372075,52222.61684297661,53310.588027205275,42648.47042176422,0.009199511498717559,0.009235839071155251,0.018312993752023218,0.025014034817283124
Mali,MLI,Western Africa,Transport,126427.40302113925,103440.60247184122,26179.411736700553,21419.51869366409,0.017817113245674365,0.018294003931780288,0.00899302411223044,0.01256290275065383
Mali,MLI,Western Africa,Manual,236810.4188805126,93294.34510760421,153766.92609840783,62484.69835515977,0.03337312916444383,0.016499585998408957,0.05282126611454635,0.036648311293381766
Mali,MLI,Western Africa,Cleaning,97849.86357942631,11759.687301846745,62059.156284570185,5634.850165468231,0.01378974857355032,0.0020797613373825293,0.02131825934306328,0.0033049330218714386
Mali,MLI,Western Africa,Tech,143101.16464285774,8748.301019603727,100889.54951179458,6163.483438990771,0.020166906818479657,0.0015471821453533667,0.03465708704828158,0.003614985199093699
Mali,MLI,Western Africa,ArmedForces,6505.493795501618,2602.197518200648,6505.493795501618,2602.197518200648,0.0009168037696234552,0.00046021204915343153,0.00223473556828993,0.0015262319768565838
Myanmar,MMR,South-eastern Asia,Food,9171021.793514078,9150829.545999754,3923740.905318092,3911120.7506216387,0.5386796941858488,0.8154151192333691,0.41623515468873923,0.7862931638510952
Myanmar,MMR,South-eastern Asia,Health,79889.84312167396,46629.725953441746,72615.13118706357,42826.6479203807,0.004692501798629894,0.004155096907554839,0.007703100457378493,0.008609885155067337
Myanmar,MMR,South-eastern Asia,Retail,3766590.9474761956,287710.1929187274,3452522.3150247284,265578.6396172868,0.22123882217187635,0.025637374194783853,0.36624771985145677,0.05339202804279456
Myanmar,MMR,South-eastern Asia,Security,112574.4783408733,90059.58267269866,91935.82397837986,73548.65918270388,0.006612304160991089,0.008025058818330655,0.009752662787497535,0.014786249674490983
Myanmar,MMR,South-eastern Asia,Transport,980712.1824611224,802400.8765591002,203076.7650550809,166153.71686324803,0.0576042397921364,0.07150060037107986,0.021542627496587422,0.03340360475888079
Myanmar,MMR,South-eastern Asia,Manual,1627755.275268923,562474.357110918,1006194.1283903342,374580.28157683363,0.0956097077984683,0.05012114941752016,0.10673828338405522,0.07530575850169537
Myanmar,MMR,South-eastern Asia,Cleaning,1142149.2120063673,264851.86253661313,571987.4401973312,126908.18413212713,0.06708659101358984,0.023600506597118303,0.06067711563927823,0.025513668327419275
Myanmar,MMR,South-eastern Asia,Tech,141538.82159559365,16232.528354873057,101900.82113614178,12301.481143307896,0.008313587171547348,0.0014464534583899038,0.010809761671833177,0.0024730943238427967
Myanmar,MMR,South-eastern Asia,ArmedForces,2767.4462151753933,1106.9784860701575,2767.4462151753933,1106.9784860701575,0.00016255190691191735,9.864100185346148e-05,0.00029357402317391597,0.00022254736471351738
Montenegro,MNE,Southern Europe,Food,10813.986835586384,8905.088470521623,5273.525727227688,4080.4642490622127,0.1171372464337961,0.20655539691711428,0.08165751952435304,0.16021014766484126
Montenegro,MNE,Southern Europe,Health,10112.989277372779,6405.068641051155,9367.481687024978,5964.567757289809,0.10954403174115922,0.14856691203160918,0.14505007812949192,0.2341851864948865
Montenegro,MNE,Southern Europe,Retail,26360.786184443343,2027.752783418719,24333.033401024626,1871.7718000788173,0.2855403797343638,0.04703415158819895,0.3767830580160009,0.0734908623582309
Montenegro,MNE,Southern Europe,Security,8116.815839762191,6493.452671809754,6628.73293580579,5302.986348644632,0.0879214550318442,0.15061699818346608,0.10264212542523034,0.20820969726085709
Montenegro,MNE,Southern Europe,Transport,13138.358659494656,10749.566175950175,2720.5692173701054,2225.9202687573593,0.14231487234369036,0.2493384445882,0.04212645305544777,0.08739569646511135
Montenegro,MNE,Southern Europe,Manual,10472.709586665724,5924.592901004361,6559.694271074665,4042.226605756655,0.11344052682271663,0.13742217635346982,0.10157310132165766,0.15870883357251783
Montenegro,MNE,Southern Europe,Cleaning,4644.00629910114,370.46084294713,3169.5100035584815,177.51248724549978,0.05030393679672111,0.008592917039566583,0.049078043492217616,0.006969624056990769
Montenegro,MNE,Southern Europe,Tech,8175.151815415104,2042.71144774923,6044.331617199793,1610.3442796262325,0.0885533510809058,0.04738112094828635,0.09359300638182827,0.06322650538831313
Montenegro,MNE,Southern Europe,ArmedForces,484.1390048835729,193.65560195342917,484.1390048835729,193.65560195342917,0.005244200014802846,0.004491882350088565,0.0074966146537724715,0.0076034467382511736
Mongolia,MNG,Eastern Asia,Food,309303.72314116405,304677.9556394843,147973.72744384382,145082.62275529397,0.38138312922371764,0.5904387769112449,0.31329440626330013,0.5702085074171527
Mongolia,MNG,Eastern Asia,Health,55013.29743658006,29025.61971441289,49627.01497887496,26431.870941808444,0.06783346579925384,0.05624906917633232,0.10507180200841372,0.10388341065071796
Mongolia,MNG,Eastern Asia,Retail,118116.87558960589,9065.323292544845,108783.87951053816,8367.990731579857,0.1456425521458497,0.01756779018003082,0.23032048682565187,0.032888153071113466
Mongolia,MNG,Eastern Asia,Security,21683.217702453174,17346.57416196254,17707.961123670095,14166.368898936074,0.026736223330963614,0.03361611774731909,0.037491825489624306,0.055677130120590945
Mongolia,MNG,Eastern Asia,Transport,116479.81399613498,95301.66599683772,24119.55744364411,19734.183362981545,0.14362399360116335,0.1846861516143265,0.05106664918951744,0.07755993810148785
Mongolia,MNG,Eastern Asia,Manual,101104.95535128473,47251.68680735679,62876.539702147646,31757.86152811697,0.12466621436140567,0.09156956599295689,0.1331240924599328,0.12481579445424949
Mongolia,MNG,Eastern Asia,Cleaning,47974.800756205914,5629.68253009932,30589.39089943041,2697.5562123392574,0.059154734545292444,0.010909823982814194,0.06476477429704533,0.010602024365841628
Mongolia,MNG,Eastern Asia,Tech,39064.482339717106,6815.411377458138,28373.092326941896,5293.7519835346,0.04816797665712668,0.013207661018360434,0.06007236060061062,0.020805678583982665
Mongolia,MNG,Eastern Asia,ArmedForces,2264.0917608887826,905.6367043555131,2264.0917608887826,905.6367043555131,0.0027917103352270733,0.001755043376614751,0.004793602865903822,0.003559363234863378
Mozambique,MOZ,Eastern Africa,Food,10526123.17602157,10520018.694405463,187914.72716415525,184099.42615408788,0.7964463956344299,0.929946322949746,0.0852559692199094,0.2609941121257575
Mozambique,MOZ,Eastern Africa,Health,83433.84748314787,53176.65496265261,76533.94300696878,49227.790034034486,0.006312921290265708,0.004700698371913007,0.03472306608294973,0.06978926344448443
Mozambique,MOZ,Eastern Africa,Retail,1173526.8181947747,87283.13832497687,1047397.6598997224,80569.05076151711,0.08879348919844465,0.0077156358651712,0.47519906502809356,0.11422114836315214
Mozambique,MOZ,Eastern Africa,Security,232023.83534936828,185619.06827949465,189486.13220198412,151588.9057615873,0.01755580324066902,0.01640831399925846,0.08596890780412221,0.21490459092602715
Mozambique,MOZ,Eastern Africa,Transport,187113.39403894037,153092.77694095124,38745.70280604321,31701.029568580816,0.014157708946131137,0.013533061976602236,0.01757873103234818,0.0449419220829028
Mozambique,MOZ,Eastern Africa,Manual,672578.5918380879,287611.06106601335,408633.4860206042,189151.30203962815,0.05088984674534154,0.025424179979855976,0.18539496308856812,0.2681560565644791
Mozambique,MOZ,Eastern Africa,Cleaning,244510.25829352057,5477.758166821021,183631.76752903534,2624.759121601739,0.018500573350417618,0.00048422167424019374,0.08331281191482538,0.003721069048379637
Mozambique,MOZ,Eastern Africa,Tech,89395.06515764589,17159.38015260557,64124.44087205471,13352.982395224555,0.006763969625065897,0.0015168511521275604,0.029092937204735624,0.01893025881327615
Mozambique,MOZ,Eastern Africa,ArmedForces,7656.1318582968825,3062.4527433187536,7656.1318582968825,3062.4527433187536,0.0005792919692345035,0.0002707140310854349,0.0034735486244477556,0.00434157863154111
Mauritius,MUS,Eastern Africa,Food,33583.29852504797,29816.965498306392,15493.745182111034,13139.787040397552,0.14578524434892481,0.28156678312485983,0.10273313851489987,0.21968463486602646
Mauritius,MUS,Eastern Africa,Health,18502.03711101179,10430.519182373057,16140.62304292515,9303.393723380315,0.08031742323256127,0.09849720397166975,0.10702233987300457,0.1555438186975251
Mauritius,MUS,Eastern Africa,Retail,45526.66496253431,3440.657982813439,41287.895793761265,3175.9919841354813,0.19763144978163574,0.03249073082600159,0.2737643524992646,0.05309953937816029
Mauritius,MUS,Eastern Africa,Security,24012.009897705644,19209.607918164515,19609.808083126274,15687.846466501018,0.10423623896368943,0.18139966345383596,0.13002518799524537,0.26228574422339246
Mauritius,MUS,Eastern Africa,Transport,26974.75107283933,22070.25087777764,5585.6807777091535,4570.102454489308,0.11709751123679078,0.20841321169209634,0.0370365273400103,0.07640772913047446
Mauritius,MUS,Eastern Africa,Manual,36431.29078035835,13796.379858333492,20739.010779107306,8976.850138220378,0.15814839106408735,0.13028161083998357,0.1375125021090439,0.15008432319328643
Mauritius,MUS,Eastern Africa,Cleaning,26871.589379595156,2173.747922799274,18303.703943008208,1041.5875463413188,0.11664968587961708,0.02052707912150559,0.12136490760696605,0.017414344623356233
Mauritius,MUS,Eastern Africa,Tech,18459.796254776007,4958.472508382687,13654.988891522311,3916.484617706236,0.08013405549269355,0.046823716970047426,0.09054104406156532,0.06547986588777864
Mauritius,MUS,Eastern Africa,ArmedForces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,MWI,Eastern Africa,Food,2683867.8009503116,2647937.20395371,436474.8301278927,414018.20700501656,0.5310570100871945,0.8401955802339441,0.2172645866379882,0.5691414102491767
Malawi,MWI,Eastern Africa,Health,65918.17878239824,34402.074677131284,57424.74845898674,30510.25497572699,0.01304323220472276,0.010915844624806704,0.028584384197082955,0.04194175340635881
Malawi,MWI,Eastern Africa,Retail,1135609.7197609982,69207.85364665014,830494.2437598017,63884.17259690781,0.22470313261655234,0.021959785399959818,0.41339609095633667,0.08782011870305348
Malawi,MWI,Eastern Africa,Security,75264.92578458245,60211.94062766597,61466.35605740899,49173.084845927195,0.014892673341601352,0.019105364854248255,0.030596179937897768,0.06759712104925453
Malawi,MWI,Eastern Africa,Transport,109158.37543237166,89311.39808103138,22603.5019834709,18493.77435011256,0.021599171338679505,0.028338678810114534,0.011251371616481947,0.025422970865446932
Malawi,MWI,Eastern Africa,Manual,434906.32844885974,165514.88635142948,252883.22732389122,102129.77475152249,0.08605492952084744,0.05251819256429228,0.1258779798049449,0.1403954778969611
Malawi,MWI,Eastern Africa,Cleaning,355127.84823259444,55552.781195185955,209855.83775332358,26619.04098935993,0.07026915901532967,0.017627004583117205,0.10446018577906284,0.03659259006447845
Malawi,MWI,Eastern Africa,Tech,193969.19943640206,29434.264664577622,137752.49607745593,22615.168590023655,0.03838069187507254,0.009339548929517062,0.06856922107020479,0.03108855776526995
Malawi,MWI,Eastern Africa,ArmedForces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,NAM,Southern Africa,Food,224301.46059665538,224301.46059665538,99299.49605742039,99299.49605742039,0.4311807447436767,0.713979258718199,0.32566764450590635,0.6559315594083638
Namibia,NAM,Southern Africa,Health,17139.858788676433,10604.275833505932,16083.297736185303,9953.569269213589,0.03294841263023481,0.033754720003650186,0.052747595885097504,0.06574917770639131
Namibia,NAM,Southern Africa,Retail,36106.9739788898,2777.4595368376768,33329.514442052125,2563.8088032347787,0.0694094095029286,0.008840996826129124,0.10930915958115366,0.01693546466095093
Namibia,NAM,Southern Africa,Security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,NAM,Southern Africa,Transport,37424.75907779017,30620.257427282868,7749.571324188873,6340.558356154534,0.07194262332527522,0.09746806214073242,0.02541588567196472,0.04188311618084376
Namibia,NAM,Southern Africa,Manual,61859.91841506365,34328.59318180944,37691.23964189864,23419.272324139733,0.11891498887719659,0.10927215296587506,0.12361409392840021,0.15469806419661272
Namibia,NAM,Southern Africa,Cleaning,90305.47498789735,0.0,70237.5916572535,0.0,0.17359664915304462,0.0,0.23035475444465892,0.0
Namibia,NAM,Southern Africa,Tech,43200.04286387855,7579.031181727325,30655.44460431126,5864.520202324592,0.08304460704561129,0.024124992545913364,0.10053914503044756,0.03873860426510359
Namibia,NAM,Southern Africa,ArmedForces,9864.380577427846,3945.7522309711394,9864.380577427846,3945.7522309711394,0.018962564722032046,0.012559816799500868,0.032351720952371106,0.026064013581733828
Niger,NER,Western Africa,Food,2735410.518104876,2685537.1746135764,636748.078239046,605577.2385569836,0.4113676762665819,0.7366293579843095,0.17742416736785532,0.47882467345086666
Niger,NER,Western Africa,Health,282752.02031161607,181120.4699240802,260443.846938984,168111.300429133,0.042521969110455596,0.04968043516179936,0.0725703528105235,0.13292414807926378
