Country Name,Country Code,Region,occupational_group,occupancy_group,occupancy_category,Essential Workers,Vital Workers,Indoor Essential Workers,Indoor Vital Workers,Scaled ECA (L/s/person),Indoor Essential CADR Requirement (L/s),Indoor Vital CADR Requirement (L/s)
Serbia,SRB,Southern Europe,Transport,Commercial/Retail,Transportation waiting,138884.11728936183,113632.45960038695,28758.832367999166,23529.95375563568,171.0,4917760.334927858,4023622.0922137015
Serbia,SRB,Southern Europe,Manual,Industrial,Manufacturing,245919.48888173825,144557.8316196446,161824.69275025744,100590.32057551773,142.5,23060018.716911685,14334120.682011276
Serbia,SRB,Southern Europe,Cleaning,Commercial/Retail,Office,57022.5119046373,2807.1597250939567,40997.846254189004,1345.0973682741876,85.5,3505315.8547331598,115005.82498744303
Serbia,SRB,Southern Europe,Tech,Commercial/Retail,Office,82263.06048180186,30002.22321650293,61515.78681592654,23874.58693426637,85.5,5259599.772761719,2041277.1828797744
Serbia,SRB,Southern Europe,ArmedForces,Correctional facilities,Dayroom,8558.505418964993,3423.402167585997,8558.505418964993,3423.402167585997,114.0,975669.6177620091,390267.84710480366
Sao Tome and Principe,STP,Middle Africa,Food,Industrial,Manufacturing,9364.974902865204,8903.99883835141,2997.1835747969135,2709.073534475791,142.5,427098.6594085602,386042.9786628002
Sao Tome and Principe,STP,Middle Africa,Health,Health care,Patient room,1199.967926161326,554.2513970665511,962.4998706940194,454.75275159837673,199.5,192018.72420345686,90723.17394387616
Sao Tome and Principe,STP,Middle Africa,Retail,Commercial/Retail,Retail,5062.745824463342,313.7101357809861,3764.5216293718327,289.57858687475635,114.0,429155.4657483889,33011.958903722225
Sao Tome and Principe,STP,Middle Africa,Security,Commercial/Retail,Office,1408.7460535086761,1126.996842806941,1150.475943698752,920.3807549590017,85.5,98365.6931862433,78692.55454899465
Sao Tome and Principe,STP,Middle Africa,Transport,Commercial/Retail,Transportation waiting,1184.1436732334757,968.8448235546621,245.20146768976005,200.61938265525828,171.0,41929.450974948966,34305.91443404916
Sao Tome and Principe,STP,Middle Africa,Manual,Industrial,Manufacturing,1670.1600115776428,627.7839349770422,998.2632632443969,419.39829361228357,142.5,142252.51501232656,59764.25683975041
Sao Tome and Principe,STP,Middle Africa,Cleaning,Commercial/Retail,Office,723.9426945796321,104.74129019148363,437.9588880554418,50.18853488341924,85.5,37445.48492874027,4291.119732532345
Sao Tome and Principe,STP,Middle Africa,Tech,Commercial/Retail,Office,917.3016138678804,152.55807605514147,667.1512472944536,118.28146171915115,85.5,57041.43164367578,10113.064976987424
Sao Tome and Principe,STP,Middle Africa,ArmedForces,Correctional facilities,Dayroom,68.50758891185109,27.40303556474044,68.50758891185109,27.40303556474044,114.0,7809.865135951024,3123.94605438041
Suriname,SUR,South America,Food,Industrial,Manufacturing,21109.814748244047,20078.048457282694,7194.716407076477,6549.862475225629,142.5,1025247.088008398,933355.4027196522
Suriname,SUR,South America,Health,Health care,Patient room,8947.432874579774,5207.911382917565,7920.753805914378,4699.12241738822,199.5,1580190.3842799184,937474.9222689499
Suriname,SUR,South America,Retail,Commercial/Retail,Retail,20391.69102455079,1523.1562923690744,18277.87550842889,1405.9904237252993,114.0,2083677.8079608935,160282.90830468413
Suriname,SUR,South America,Security,Commercial/Retail,Office,13251.438017698089,10601.15041415847,10822.007714453439,8657.60617156275,85.5,925281.659585769,740225.327668615
Suriname,SUR,South America,Transport,Commercial/Retail,Transportation waiting,15406.173964839609,12605.051425777865,3190.167336153657,2610.1369113984465,171.0,545518.6144822753,446333.41184913437
Suriname,SUR,South America,Manual,Industrial,Manufacturing,19962.774206254842,8176.681053489127,11229.402379100375,5410.971739371937,142.5,1600189.8390218033,771063.4728605009
Suriname,SUR,South America,Cleaning,Commercial/Retail,Office,10390.825050652367,552.0427953508496,7422.36836717166,264.5205061056154,85.5,634612.4953931769,22616.50327203012
Suriname,SUR,South America,Tech,Commercial/Retail,Office,8815.44318893781,2344.4992395896656,7093.088719955942,1870.1894433048467,85.5,606459.0855562331,159901.1974025644
Suriname,SUR,South America,ArmedForces,Correctional facilities,Dayroom,892.1361379060039,356.85445516240156,892.1361379060039,356.85445516240156,114.0,101703.51972128445,40681.40788851378
Slovakia,SVK,Eastern Europe,Food,Industrial,Manufacturing,47615.823986616146,30592.306823208226,23252.568140786407,12612.86991365646,142.5,3313490.960062063,1797333.9626960454
Slovakia,SVK,Eastern Europe,Health,Health care,Patient room,175527.87351438752,97411.41327042275,152768.26126238325,86664.43743523554,199.5,30477268.121845458,17289555.26832949
Slovakia,SVK,Eastern Europe,Retail,Commercial/Retail,Retail,184823.82282905877,14125.357111626758,169504.28533952107,13038.79117996316,114.0,19323488.528705403,1486422.1945158003
Slovakia,SVK,Eastern Europe,Security,Commercial/Retail,Office,40705.630071944695,32564.504057555758,33242.931225421504,26594.344980337206,85.5,2842270.619773539,2273816.495818831
Slovakia,SVK,Eastern Europe,Transport,Commercial/Retail,Transportation waiting,125659.45129932385,102812.27833581042,26020.39143066807,21289.411170546602,171.0,4449486.93464424,3640489.310163469
Slovakia,SVK,Eastern Europe,Manual,Industrial,Manufacturing,240082.75216798464,140095.89816443494,155156.4902414959,97602.29351310628,142.5,22109799.859413166,13908326.825617645
Slovakia,SVK,Eastern Europe,Cleaning,Commercial/Retail,Office,36874.3897869555,2546.824880379211,25638.040116067998,1220.3535885150386,85.5,2192052.429923814,104340.2318180358
Slovakia,SVK,Eastern Europe,Tech,Commercial/Retail,Office,104460.26703722843,47478.475912225236,79187.68834479006,37945.64754845525,85.5,6770547.35347955,3244352.865392924
Slovakia,SVK,Eastern Europe,ArmedForces,Correctional facilities,Dayroom,6087.135251128161,2434.854100451265,6087.135251128161,2434.854100451265,114.0,693933.4186286103,277573.3674514442
Slovenia,SVN,Southern Europe,Food,Industrial,Manufacturing,44278.21217789028,35037.94057056824,21405.14841087182,15629.978656295541,142.5,3050233.6485492345,2227271.9585221144
Slovenia,SVN,Southern Europe,Health,Health care,Patient room,63805.33268500915,34515.55240190178,56346.706895994874,30980.981561710927,199.5,11241168.025750978,6180705.82156133
Slovenia,SVN,Southern Europe,Retail,Commercial/Retail,Retail,52059.73404358576,4004.5949264296746,48055.13911715609,3696.5491628581613,114.0,5478285.859355794,421406.6045658304
Slovenia,SVN,Southern Europe,Security,Commercial/Retail,Office,12520.902992090285,10016.72239367223,10225.404110207066,8180.323288165654,85.5,874272.0514227041,699417.6411381634
Slovenia,SVN,Southern Europe,Transport,Commercial/Retail,Transportation waiting,37506.962740587274,30687.514969571414,7766.593294768071,6354.485422992058,171.0,1328087.4534053402,1086617.007331642
Slovenia,SVN,Southern Europe,Manual,Industrial,Manufacturing,80541.25377409556,45164.622279281604,51793.65729592051,30846.41953382047,142.5,7380596.164668673,4395614.783569417
Slovenia,SVN,Southern Europe,Cleaning,Commercial/Retail,Office,23933.248578563707,2122.3550703632336,16079.713671504578,1016.9618045490492,85.5,1374815.5189136413,86950.23428894371
Slovenia,SVN,Southern Europe,Tech,Commercial/Retail,Office,30005.95788841039,12077.70808627917,22782.033699092055,9637.854983184545,85.5,1947863.8812723707,824036.6010622786
Slovenia,SVN,Southern Europe,ArmedForces,Correctional facilities,Dayroom,3481.57786277518,1392.6311451100723,3481.57786277518,1392.6311451100723,114.0,396899.8763563705,158759.95054254823
Sweden,SWE,Northern Europe,Food,Industrial,Manufacturing,153795.34744661953,89364.92363582464,83772.63051024209,43503.615628495274,142.5,11937599.847709497,6199265.227060577
Sweden,SWE,Northern Europe,Health,Health care,Patient room,663835.6368732197,313896.39481392404,551847.8279932757,266094.4830039801,199.5,110093641.6846585,53085849.35929403
Sweden,SWE,Northern Europe,Retail,Commercial/Retail,Retail,194186.98385748125,14937.460296729332,179249.52356075196,13788.424889288612,114.0,20434445.685925722,1571880.4373789018
Sweden,SWE,Northern Europe,Security,Commercial/Retail,Office,44452.93166707953,35562.34533366364,36303.227528114956,29042.582022491963,85.5,3103925.9536538287,2483140.762923063
Sweden,SWE,Northern Europe,Transport,Commercial/Retail,Transportation waiting,174001.70982220268,142365.03530907494,36030.6570843955,29479.628523596322,171.0,6161242.36143163,5041016.477534971
Sweden,SWE,Northern Europe,Manual,Industrial,Manufacturing,208016.21124010847,111368.17029797564,127639.72457352663,76847.65003651669,142.5,18188660.751727544,10950790.130203627
Sweden,SWE,Northern Europe,Cleaning,Commercial/Retail,Office,57722.13760562563,3179.8526367684412,41096.83859934652,1523.6793884515448,85.5,3513779.7002441273,130274.58771260708
Sweden,SWE,Northern Europe,Tech,Commercial/Retail,Office,162650.19502339853,88143.10671044781,125223.61354072811,70654.97414206767,85.5,10706618.957732253,6041000.289146786
Sweden,SWE,Northern Europe,ArmedForces,Correctional facilities,Dayroom,8287.204230132398,3314.8816920529603,8287.204230132398,3314.8816920529603,114.0,944741.2822350934,377896.51289403747
Eswatini,SWZ,Southern Africa,Food,Industrial,Manufacturing,49676.99331354198,49676.99331354198,18892.62084855867,18892.62084855867,142.5,2692198.4709196105,2692198.4709196105
Eswatini,SWZ,Southern Africa,Health,Health care,Patient room,10103.620076033469,5964.745737322571,9175.039900092293,5476.590569121059,199.5,1830420.4600684126,1092579.8185396513
Eswatini,SWZ,Southern Africa,Retail,Commercial/Retail,Retail,51906.10091412295,3695.156590923302,44341.879091079616,3410.913776236893,114.0,5054974.216383076,388844.1704910058
Eswatini,SWZ,Southern Africa,Security,Commercial/Retail,Office,16072.556778968494,12858.045423174795,13125.921369490936,10500.737095592749,85.5,1122266.277091475,897813.02167318
Eswatini,SWZ,Southern Africa,Transport,Commercial/Retail,Transportation waiting,18493.029789152708,15130.660736579492,3829.3647543195007,3133.1166171705004,171.0,654821.3729886346,535762.9415361555
Eswatini,SWZ,Southern Africa,Manual,Industrial,Manufacturing,21840.0689486325,9335.610785785866,13609.973789201329,6168.224853284701,142.5,1939421.2649611894,878972.0415930698
Eswatini,SWZ,Southern Africa,Cleaning,Commercial/Retail,Office,20186.024111875584,895.1678246696135,14631.012740881193,428.93458265418985,85.5,1250951.589345342,36673.90681693323
Eswatini,SWZ,Southern Africa,Tech,Commercial/Retail,Office,7991.386503059743,1153.9866694636598,5876.670893728576,890.8514108283659,85.5,502455.36141379323,76167.79562582528
Eswatini,SWZ,Southern Africa,ArmedForces,Correctional facilities,Dayroom,648.0341118032736,259.2136447213095,648.0341118032736,259.2136447213095,114.0,73875.88874557319,29550.35549822928
Seychelles,SYC,Eastern Africa,Food,Industrial,Manufacturing,5762.537064231345,5009.002527089279,2410.3094464018823,1939.3503606880913,142.5,343469.0961122682,276357.426398053
Seychelles,SYC,Eastern Africa,Health,Health care,Patient room,10079.622851249924,4569.9300842024295,8034.054229385554,3718.904365261986,199.5,1602793.818762418,741921.4208697663
Seychelles,SYC,Eastern Africa,Retail,Commercial/Retail,Retail,4651.382559133231,357.7986583948638,4293.5839007383665,330.27568467218197,114.0,489468.5646841738,37651.42805262875
Seychelles,SYC,Eastern Africa,Security,Commercial/Retail,Office,4267.778812446419,3414.223049957135,3485.352696831242,2788.2821574649934,85.5,297997.6555790712,238398.12446325694
Seychelles,SYC,Eastern Africa,Transport,Commercial/Retail,Transportation waiting,5589.71324569564,4573.40174647825,1157.4658741086932,947.017533361658,171.0,197926.66447258653,161939.99820484352
Seychelles,SYC,Eastern Africa,Manual,Industrial,Manufacturing,5192.575045066822,2438.349966969835,3168.8293492554235,1626.418729795716,142.5,451558.1822688978,231764.66899588951
Seychelles,SYC,Eastern Africa,Cleaning,Commercial/Retail,Office,5027.7651741382415,404.90567142114435,3426.8466945767104,194.0173008892983,85.5,292995.39238630875,16588.479226035004
Seychelles,SYC,Eastern Africa,Tech,Commercial/Retail,Office,3568.7718720444404,1228.908252100135,2733.2027550690345,979.0414068082164,85.5,233688.83555840244,83708.0402821025
Seychelles,SYC,Eastern Africa,ArmedForces,Correctional facilities,Dayroom,152.78561945268999,61.114247781076,152.78561945268999,61.114247781076,114.0,17417.560617606658,6967.024247042665
Togo,TGO,Western Africa,Food,Industrial,Manufacturing,1062990.3314081146,1062990.3314081146,259077.71548224226,259077.71548224226,142.5,36918574.456219524,36918574.456219524
Togo,TGO,Western Africa,Health,Health care,Patient room,24324.057185930047,15580.799256096385,22837.051164497618,14632.273985428927,199.5,4555991.707317275,2919138.660093071
Togo,TGO,Western Africa,Retail,Commercial/Retail,Retail,689973.4745724017,53074.882659415525,636898.5919129864,48992.19937792202,114.0,72606439.47808045,5585110.729083111
Togo,TGO,Western Africa,Security,Commercial/Retail,Office,19868.318292616605,15894.654634093285,16225.793272303561,12980.634617842848,85.5,1387305.3247819545,1109844.2598255635
Togo,TGO,Western Africa,Transport,Commercial/Retail,Transportation waiting,86219.10855444366,70542.9069990903,17853.451771374697,14607.369631124755,171.0,3052940.252905073,2497860.206922333
Togo,TGO,Western Africa,Manual,Industrial,Manufacturing,137953.37910660583,54283.153865836415,90847.25809782831,37299.93844375965,142.5,12945734.278940534,5315241.22823575
Togo,TGO,Western Africa,Cleaning,Commercial/Retail,Office,53414.562281672836,10331.572036060652,29204.170731561982,4950.544933945729,85.5,2496956.5975485495,423271.5918523598
Togo,TGO,Western Africa,Tech,Commercial/Retail,Office,40874.18488755089,4153.816515012454,29615.95175017851,3126.5059059529503,85.5,2532163.8746402627,267316.2549589773
Togo,TGO,Western Africa,ArmedForces,Correctional facilities,Dayroom,4280.5837106641375,1712.233484265655,4280.5837106641375,1712.233484265655,114.0,487986.54301571165,195194.6172062847
Thailand,THA,South-eastern Asia,Food,Industrial,Manufacturing,10418726.767524911,10285270.513831936,4826313.782976704,4742903.624418593,142.5,687749714.0741802,675863766.4796495
Thailand,THA,South-eastern Asia,Health,Health care,Patient room,585906.2563986349,318298.9872907683,518338.961569434,286130.2457592753,199.5,103408622.83310208,57082984.02897542
Thailand,THA,South-eastern Asia,Retail,Commercial/Retail,Retail,5305924.804854729,380138.5754485776,4561662.905382931,350897.1465679178,114.0,520029571.21365416,40002274.708742626
Thailand,THA,South-eastern Asia,Security,Commercial/Retail,Office,492274.59218249604,393819.6737459969,402024.25028237177,321619.40022589744,85.5,34373073.39914279,27498458.719314232
Thailand,THA,South-eastern Asia,Transport,Commercial/Retail,Transportation waiting,1805583.2400337353,1477295.3782094198,373883.39818880375,305904.5985181122,171.0,63934061.09028544,52309686.34659719
Thailand,THA,South-eastern Asia,Manual,Industrial,Manufacturing,2668256.2635094128,1404888.4419117423,1714547.8640272168,948182.4451674657,142.5,244323070.6238784,135115998.43636388
Thailand,THA,South-eastern Asia,Cleaning,Commercial/Retail,Office,742582.7609387016,84576.22526786607,476542.7672157057,40526.107940852504,85.5,40744406.596942835,3464982.2289428893
Thailand,THA,South-eastern Asia,Tech,Commercial/Retail,Office,884094.9716883828,165280.96703394706,641592.2938096529,128722.9756781526,85.5,54856141.120725326,11005814.420482047
Thailand,THA,South-eastern Asia,ArmedForces,Correctional facilities,Dayroom,27004.25794297325,10801.703177189303,27004.25794297325,10801.703177189303,114.0,3078485.4054989507,1231394.1621995806
Tajikistan,TJK,Central Asia,Food,Industrial,Manufacturing,440410.02988126874,431431.26685913926,106055.1121362966,100443.38524746567,142.5,15112853.479422264,14313182.39776386
Tajikistan,TJK,Central Asia,Health,Health care,Patient room,77349.48188795215,46316.71444433555,71971.14705433436,43225.99530817732,199.5,14358243.837339705,8623586.063981375
Tajikistan,TJK,Central Asia,Retail,Commercial/Retail,Retail,230898.51144756153,17761.423957504732,213137.0874900568,16395.16057615821,114.0,24297627.973866474,1869048.305682036
Tajikistan,TJK,Central Asia,Security,Commercial/Retail,Office,48847.30621790377,39077.844974323016,39891.96674462141,31913.573395697127,85.5,3410763.1566651305,2728610.5253321044
Tajikistan,TJK,Central Asia,Transport,Commercial/Retail,Transportation waiting,167891.33873998173,137365.6407872578,34765.378223935615,28444.400365038236,171.0,5944879.67629299,4863992.462421538
Tajikistan,TJK,Central Asia,Manual,Industrial,Manufacturing,224478.51944319034,69763.53916271238,114205.22985599791,41721.50833994125,142.5,16274245.254479703,5945314.938441628
Tajikistan,TJK,Central Asia,Cleaning,Commercial/Retail,Office,179049.8964760679,37418.38059670079,94566.85376866019,17929.64070258579,85.5,8085465.997220446,1532984.280071085
Tajikistan,TJK,Central Asia,Tech,Commercial/Retail,Office,40792.1028260155,24918.203067728562,31763.982055644803,20008.290648529528,85.5,2715820.4657576308,1710708.8504492745
Tajikistan,TJK,Central Asia,ArmedForces,Correctional facilities,Dayroom,3608.0817532716906,1443.2327013086767,3608.0817532716915,1443.2327013086767,114.0,411321.31987297285,164528.52794918916
Timor-Leste,TLS,South-eastern Asia,Food,Industrial,Manufacturing,210695.57589236888,210695.57589236888,60848.88313541947,60848.88313541947,142.5,8670965.846797274,8670965.846797274
Timor-Leste,TLS,South-eastern Asia,Health,Health care,Patient room,8164.233299037406,4869.985837322962,7538.335427175074,4521.833606728386,199.5,1503897.9177214273,902105.8045423131
Timor-Leste,TLS,South-eastern Asia,Retail,Commercial/Retail,Retail,110490.07416553638,7684.13968946826,92209.67627361913,7093.052021047624,114.0,10511903.095192581,808607.9303994292
Timor-Leste,TLS,South-eastern Asia,Security,Commercial/Retail,Office,19264.021236832756,15411.216989466204,15732.284010080084,12585.827208064065,85.5,1345110.2828618472,1076088.2262894777
Timor-Leste,TLS,South-eastern Asia,Transport,Commercial/Retail,Transportation waiting,20311.593970662765,16618.576885087718,4205.936125238249,3441.2204661040223,171.0,719215.0774157405,588448.6997037878
Timor-Leste,TLS,South-eastern Asia,Manual,Industrial,Manufacturing,25912.379737848056,10902.074248927593,15459.939075618857,6904.912574264722,142.5,2203041.3182756873,983950.0418327228
Timor-Leste,TLS,South-eastern Asia,Cleaning,Commercial/Retail,Office,6637.38183527513,39.596610501268486,5115.112142670809,18.973375865191148,85.5,437342.0881983541,1622.223636473843
Timor-Leste,TLS,South-eastern Asia,Tech,Commercial/Retail,Office,4949.465840170861,3081.0851564126597,3797.924585103831,2472.5143405602917,85.5,324722.5520263775,211399.97611790494
Timor-Leste,TLS,South-eastern Asia,ArmedForces,Correctional facilities,Dayroom,689.674022267776,275.8696089071105,689.674022267776,275.8696089071105,114.0,78622.83853852646,31449.135415410597
Tonga,TON,Polynesia,Food,Industrial,Manufacturing,6374.098478524721,6181.1405240743425,1247.3353484113816,1126.7366268798944,142.5,177745.28714862186,160559.96933038495
Tonga,TON,Polynesia,Health,Health care,Patient room,603.1664010934784,346.9017807104156,542.6674064751888,316.27797446436574,199.5,108262.14759180017,63097.45590564096
Tonga,TON,Polynesia,Retail,Commercial/Retail,Retail,1772.7601029628727,136.3661617663748,1636.3939411964982,125.87645701511522,114.0,186548.9092964008,14349.916099723136
Tonga,TON,Polynesia,Security,Commercial/Retail,Office,768.6594843125492,614.9275874500395,627.7385788552484,502.19086308419884,85.5,53671.64849212374,42937.318793699
Tonga,TON,Polynesia,Transport,Commercial/Retail,Transportation waiting,643.1385277451731,526.2042499733235,133.17514968460654,108.96148610558717,171.0,22772.95059606772,18632.414124055405
Tonga,TON,Polynesia,Manual,Industrial,Manufacturing,2270.2158733228575,478.1933505600913,1546.3612123390903,302.2407619200347,142.5,220356.47275832036,43069.30857360494
Tonga,TON,Polynesia,Cleaning,Commercial/Retail,Office,318.9635479156994,19.99013971097014,224.20564816855187,9.578608611506526,85.5,19169.582918411186,818.971036283808
Tonga,TON,Polynesia,Tech,Commercial/Retail,Office,439.1625572393033,170.65711511518683,329.09612272163827,135.96908890622402,85.5,28137.71849270007,11625.357101482154
Tonga,TON,Polynesia,ArmedForces,Correctional facilities,Dayroom,103.43502688334442,41.37401075333777,103.43502688334442,41.37401075333777,114.0,11791.593064701265,4716.637225880506
Trinidad and Tobago,TTO,Caribbean,Food,Industrial,Manufacturing,24476.601530261574,24476.601530261574,10392.583217196958,10392.583217196958,142.5,1480943.1084505664,1480943.1084505664
Trinidad and Tobago,TTO,Caribbean,Health,Health care,Patient room,15611.279236268123,10244.80923201206,14662.632475209106,9624.489142514298,199.5,2925195.1788042164,1920085.5839316023
Trinidad and Tobago,TTO,Caribbean,Retail,Commercial/Retail,Retail,36281.105562644625,2790.854274049587,33490.25128859504,2576.1731760457724,114.0,3817888.6468998347,293683.7420692181
Trinidad and Tobago,TTO,Caribbean,Security,Commercial/Retail,Office,0.0,0.0,0.0,0.0,85.5,0.0,0.0
Trinidad and Tobago,TTO,Caribbean,Transport,Commercial/Retail,Transportation waiting,27458.744158793772,22466.24522083127,5685.901568235074,4652.101283101425,171.0,972289.1681681976,795509.3194103437
Trinidad and Tobago,TTO,Caribbean,Manual,Industrial,Manufacturing,45248.05613543682,23538.305141743727,26778.627854781444,15795.678962512873,142.5,3815954.469306356,2250884.2521580844
Trinidad and Tobago,TTO,Caribbean,Cleaning,Commercial/Retail,Office,40689.88365008973,0.0,31647.687283403124,0.0,85.5,2705877.2627309673,0.0
Trinidad and Tobago,TTO,Caribbean,Tech,Commercial/Retail,Office,19329.246599899237,6048.29742298662,14059.430157178585,4786.250384658808,85.5,1202081.278438769,409224.4078883281
Trinidad and Tobago,TTO,Caribbean,ArmedForces,Correctional facilities,Dayroom,1795.933013472686,718.3732053890743,1795.933013472686,718.3732053890743,114.0,204736.36353588622,81894.54541435448
Tunisia,TUN,Northern Africa,Food,Industrial,Manufacturing,489938.55095827946,479959.9176306507,192353.50099378344,186116.85516401543,142.5,27410373.89161414,26521651.860872198
Tunisia,TUN,Northern Africa,Health,Health care,Patient room,81333.98573467671,50163.06538947978,73829.01300547492,46100.58111466353,199.5,14728888.094592245,9197065.932375375
Tunisia,TUN,Northern Africa,Retail,Commercial/Retail,Retail,334570.1467192891,24323.92038164619,291887.04457975423,22452.849583058014,114.0,33275123.082091983,2559624.8524686135
Tunisia,TUN,Northern Africa,Security,Commercial/Retail,Office,170498.37717479529,136398.70173983625,139240.34135941614,111392.27308753293,85.5,11905049.18623008,9524039.348984065
Tunisia,TUN,Northern Africa,Transport,Commercial/Retail,Transportation waiting,192283.20401492857,157322.62146675977,39816.21901319228,32576.906465339147,171.0,6808573.45125588,5570651.005572994
Tunisia,TUN,Northern Africa,Manual,Industrial,Manufacturing,570910.8612041431,275484.5107910611,350232.96195386,177157.61154629686,142.5,49908197.07842505,25244959.6453473
Tunisia,TUN,Northern Africa,Cleaning,Commercial/Retail,Office,124991.38358320424,9149.254843439961,86287.24394616112,4384.017945814981,85.5,7377559.357396776,374833.5343671809
Tunisia,TUN,Northern Africa,Tech,Commercial/Retail,Office,92048.49061068315,25362.78086633811,67912.28513877575,20039.658015458608,85.5,5806500.379365327,1713390.760321711
Tunisia,TUN,Northern Africa,ArmedForces,Correctional facilities,Dayroom,0.0,0.0,0.0,0.0,114.0,0.0,0.0
Türkiye,TUR,Western Asia,Food,Industrial,Manufacturing,5303408.878117393,4771807.537297317,2423644.6652660766,2091393.8272535293,142.5,345369364.80041593,298023620.38362795
Türkiye,TUR,Western Asia,Health,Health care,Patient room,1678397.184205138,844711.2537622348,1431144.595873487,735142.1868703072,199.5,285513346.87676066,146660866.2806263
Türkiye,TUR,Western Asia,Retail,Commercial/Retail,Retail,2898775.2871174808,218531.9775755474,2622383.7309065685,201721.82545435143,114.0,298951745.3233488,22996288.101796065
Türkiye,TUR,Western Asia,Security,Commercial/Retail,Office,965598.5674975752,772478.8539980601,788572.1634563531,630857.7307650824,85.5,67422919.9755182,53938335.98041455
Türkiye,TUR,Western Asia,Transport,Commercial/Retail,Transportation waiting,1747357.4742198596,1429656.1152707941,361826.5476919911,296039.90265708376,171.0,61872339.65533048,50622823.354361326
Türkiye,TUR,Western Asia,Manual,Industrial,Manufacturing,2690408.154240723,1354772.7548281238,1718614.4188927074,908651.9003926076,142.5,244902554.69221082,129482895.80594657
Türkiye,TUR,Western Asia,Cleaning,Commercial/Retail,Office,831303.8720458358,47772.96895639987,589507.5208932837,22891.21429160827,85.5,50402893.03637575,1957198.8219325072
Türkiye,TUR,Western Asia,Tech,Commercial/Retail,Office,909510.5825559921,252412.33947708714,676466.412312851,199650.28471610683,85.5,57837878.252748765,17070099.343227133
Türkiye,TUR,Western Asia,ArmedForces,Correctional facilities,Dayroom,0.0,0.0,0.0,0.0,114.0,0.0,0.0
Tuvalu,TUV,Polynesia,Food,Industrial,Manufacturing,614.5198237885463,594.9074889867842,161.80176211453744,149.54405286343612,142.5,23056.751101321584,21310.027533039647
Tuvalu,TUV,Polynesia,Health,Health care,Patient room,470.69603524229075,263.8051308629179,418.27889498771077,238.24147964408505,199.5,83446.6395500483,47529.17518899497
Tuvalu,TUV,Polynesia,Retail,Commercial/Retail,Retail,431.47136563876654,33.190105049135894,398.2812605896307,30.637020045356202,114.0,45404.063707217894,3492.620285170607
Tuvalu,TUV,Polynesia,Security,Commercial/Retail,Office,467.4273127753304,373.94185022026437,381.73230543318647,305.38584434654916,85.5,32638.11211453744,26110.489691629955
Tuvalu,TUV,Polynesia,Transport,Commercial/Retail,Transportation waiting,258.22907488986783,211.27833400080098,53.471677123659504,43.74955401026687,171.0,9143.656788145776,7481.173735755635
Tuvalu,TUV,Polynesia,Manual,Industrial,Manufacturing,1837.0220264317181,792.9843875898943,1063.6971304911042,491.6835868878398,142.5,151576.84109498234,70064.91113151718
Tuvalu,TUV,Polynesia,Cleaning,Commercial/Retail,Office,303.9911894273128,40.859030837004404,187.63374938815468,19.57828560939795,85.5,16042.685572687225,1673.9434196035245
Tuvalu,TUV,Polynesia,Tech,Commercial/Retail,Office,516.4581497797357,236.10233819044396,407.55629324420073,189.23935819467874,85.5,34846.06307237916,16179.965125645032
Tuvalu,TUV,Polynesia,ArmedForces,Correctional facilities,Dayroom,0.0,0.0,0.0,0.0,114.0,0.0,0.0
Tanzania,TZA,Eastern Africa,Food,Industrial,Manufacturing,18511863.865906935,18511863.865906935,8243502.432586033,8243502.432586033,142.5,1174699096.6435096,1174699096.6435096
Tanzania,TZA,Eastern Africa,Health,Health care,Patient room,1168162.8844961396,512315.6952354842,914538.7074322889,408126.7464358384,199.5,182450472.13274163,81421285.91394976
Tanzania,TZA,Eastern Africa,Retail,Commercial/Retail,Retail,48740.12154374025,3749.24011874925,44990.881424991,3460.8370326916156,114.0,5128960.482448974,394535.42172684416
Tanzania,TZA,Eastern Africa,Security,Commercial/Retail,Office,0.0,0.0,0.0,0.0,85.5,0.0,0.0
Tanzania,TZA,Eastern Africa,Transport,Commercial/Retail,Transportation waiting,611737.0365319668,500512.12079888204,126672.82069601332,103641.39875128363,171.0,21661052.339018278,17722679.186469503
Tanzania,TZA,Eastern Africa,Manual,Industrial,Manufacturing,1177363.4606005829,611676.5009618109,690380.8130288563,402239.0144309934,142.5,98379265.85661203,57319059.55641656
Tanzania,TZA,Eastern Africa,Cleaning,Commercial/Retail,Office,2303005.5855864296,0.0,1791226.566567223,0.0,85.5,153149871.44149756,0.0
Tanzania,TZA,Eastern Africa,Tech,Commercial/Retail,Office,244059.08595247628,40287.83264640035,172861.5848946459,31072.90959973861,85.5,14779665.508492224,2656733.770777651
Tanzania,TZA,Eastern Africa,ArmedForces,Correctional facilities,Dayroom,3661.2355462843466,1464.4942185137393,3661.2355462843466,1464.4942185137393,114.0,417380.8522764155,166952.34091056627
Uganda,UGA,Eastern Africa,Food,Industrial,Manufacturing,12410461.174003089,12358777.147992622,1660849.7895830981,1628547.2733265574,142.5,236671095.01559147,232067986.44903442
Uganda,UGA,Eastern Africa,Health,Health care,Patient room,209552.87443638264,137568.6421707221,194994.01311755352,128518.59250546344,199.5,38901305.61695193,25639459.204839956
Uganda,UGA,Eastern Africa,Retail,Commercial/Retail,Retail,2192160.4957563565,166755.91375242977,2001070.9650291572,153928.53577147366,114.0,228122090.01332393,17547853.077947997
