Country Name,Country Code,Labour Force (2024),Region,%Indoor Essential Workers,%Indoor Vital Workers,%Essential Workers,%Vital Workers,%Armed Forces (Indoor Essential),%Armed Forces (Essential),%Onsite Excluded Essential (ISCO 61+63),%Onsite Excluded Vital (ISCO 61+63),Indoor Essential Workers,Indoor Vital Workers,Essential Workers,Vital Workers,Armed Forces (Indoor Essential),Armed Forces (Essential),Indoor Essential CADR Requirement (L/s),Indoor Vital CADR Requirement (L/s),Scaled ECA Essential (L/s/person),Scaled ECA Vital (L/s/person)
Myanmar,MMR,22700000.0,South-eastern Asia,0.2843575029734525,0.0865433563758088,0.7500000000000004,0.49433837842046296,0.001097656098226632,0.001097656098226632,0.31833979315589006,0.31833979315589006,6454915.317497373,1964534.1897308598,17025000.00000001,11221481.19014451,24916.793429744546,24916.793429744546,808924007.2203482,279204973.75342226,125.3190735171372,142.12273586934785
Montenegro,MNE,245000.0,Southern Europe,0.29344934945307805,0.12661846391825912,0.3772548573322488,0.17614591083214695,0.0024189206063658622,0.0024189206063658622,0.028717407459834383,0.028717407459834383,71895.09061600412,31021.523659973485,92427.44004640095,43155.748153876004,592.6355485596363,592.6355485596363,9409223.371481618,4473982.983306043,130.8743516540904,144.22189678190253
Mongolia,MNG,1450000.0,Eastern Asia,0.2955756862232198,0.12685156347381993,0.5593136231457427,0.35585926688686503,0.0020039681325580315,0.0020039681325580315,0.20995466227545453,0.20995466227545453,428584.7450236687,183934.7670370389,811004.753561327,515995.9369859543,2905.7537922091456,2905.7537922091456,58885141.26875978,28274768.960012797,137.3943938800431,153.72172110517374
Northern Mariana Islands,MNP,23002.0,Micronesia,0.2244306543076279,0.09134795802167128,0.40569375763819204,0.24713624220235417,,,0.11985210486036613,0.11985210486036613,5162.353910384057,2101.185730414483,9331.767813193694,5684.627843138551,,,909345.9692319036,390154.4492524362,125.83947140882009,133.26383590725072
Mozambique,MOZ,15200000.0,Eastern Africa,0.14633163840495844,0.04699954335802817,0.8694974419891679,0.7442434858580458,0.0005035785088555537,0.0005035785088555537,0.6686394302631241,0.6686394302631241,2224240.903755368,714393.0590420282,13216361.118235352,11312500.985042296,7654.393334604416,7654.393334604416,271217025.7207609,94538865.5921003,121.936893284735,132.33452424478068
Mauritania,MRT,1210000.0,Western Africa,0.2958730455588337,0.08150241039717238,0.6332789863508657,0.3471997165889176,,,0.237219830480121,0.237219830480121,358006.3851261888,98617.91658057857,766267.5734845474,420111.65707259026,,,395135168.432104,125865291.49088585,127.18941913745401,147.07749819624334
Mauritius,MUS,595000.0,Eastern Africa,0.2916278252960328,0.11752887040669953,0.388927323748299,0.17868348851360444,0.0017651927553991491,0.0017651927553991491,0.029784529477888157,0.029784529477888157,173518.55605113952,69929.67789198623,231411.75763023793,106316.67566559464,1050.2896894624937,1050.2896894624937,21838629.02618375,9521340.824101098,125.85760003528068,136.1559370945168
Malawi,MWI,8600000.0,Eastern Africa,0.2198117485875924,0.06407357084394541,0.5890993222227493,0.36696208559261106,0.0017597740685629981,0.0017597740685629981,0.20753863191170346,0.20753863191170346,1890381.0378532945,551032.7092579305,5066254.171115644,3155873.936096455,15134.056989641784,15134.056989641784,226077555.38750207,73798703.81623763,119.59364321821297,133.92799116339484
Malaysia,MYS,18300000.0,South-eastern Asia,0.27360109902031593,0.09802243114940512,0.582730634123222,0.35754312776335634,,,0.17463012441154294,0.17463012441154294,5006900.112071781,1793810.4900341136,10663970.604454963,6543039.238069421,,,2877171630.2898316,1105157022.8152878,128.76841060112784,144.32182680292422
Namibia,NAM,1130000.0,Southern Africa,0.2535799226325485,0.09296054449310415,0.47828586766014664,0.29193580380319833,0.009540526231628715,0.009540526231628715,0.022400015497182835,0.022400015497182835,286545.31257477985,105045.41527720769,540463.0304559657,329887.4582976141,10780.794641740447,10780.794641740447,33702023.638999924,14772322.792738786,117.61498848530175,140.6279631886421
New Caledonia,NCL,131000.0,Melanesia,0.21069267535720657,0.08514698959762189,0.49468751527638405,0.34570006442025614,,,0.21386999613634763,0.21386999613634763,27600.74047179406,11154.255637288468,64804.06450120631,45286.70843905355,,,1590633.195288794,681512.5900070899,131.98499946788885,139.92926615091378
Niger,NER,10500000.0,Western Africa,0.2958730455588337,0.08150241039717238,0.6332789863508657,0.3471997165889176,0.002164110969010528,0.002164110969010528,0.237219830480121,0.237219830480121,3106666.978367754,855775.3091703099,6649429.35668409,3645597.0241836347,22723.165174610545,22723.165174610545,395135168.432104,125865291.49088585,127.18941913745401,147.07749819624334
Nigeria,NGA,113000000.0,Western Africa,0.27151144942507294,0.08572632330063601,0.6319624883755754,0.414484722123765,0.0017622729276622138,0.0017622729276622138,0.30184641174497184,0.30184641174497184,30680793.78503324,9687074.532971868,71411761.18644002,46836773.59998545,199136.84082583015,199136.84082583015,3993770613.8875737,1392243851.2531476,130.17168466598872,143.72180646637653
Nicaragua,NIC,3220000.0,Central America,0.35120617250383024,0.11673599671186363,0.5839013585135883,0.2919260584094025,,,0.0767937825825695,0.0767937825825695,1130883.8754623334,375889.9094122009,1880162.3744137543,940001.9080782761,,,227352981.23808149,82823620.1129207,127.17707886323417,141.59955040521018
Netherlands,NLD,10300000.0,Western Europe,0.24128354495535842,0.10110357251220183,0.28632685953202086,0.12483853787024779,0.001080650770375192,0.001080650770375192,0.012505533956482663,0.012505533956482663,2485220.5130401915,1041366.7968756788,2949166.653179815,1285836.9400635522,11130.70293486448,11130.70293486448,375834168.112397,171640598.71999916,151.22769433954005,164.82242302612045
Norway,NOR,3040000.0,Northern Europe,0.29584149098757223,0.12897075148318474,0.3408624770317299,0.1547435381889359,0.001169529907989965,0.001169529907989965,0.012983468800671291,0.012983468800671291,899358.1326022196,392071.0845088816,1036221.9301764589,470420.3560943652,3555.3709202894934,3555.3709202894934,142566235.79614314,65392387.23167637,158.51998289451095,166.78706952742655
Nepal,NPL,8440000.0,Southern Asia,0.2667025315403364,0.08044275781395333,0.5136999999999997,0.2798275775035887,0.0019858451230912897,0.0019858451230912897,0.13823218210117155,0.13823218210117155,2250969.366200439,678936.875949766,4335627.999999997,2361744.754130289,16760.532838890485,16760.532838890485,291747804.98990405,99361525.40812881,129.609851369219,146.34869444840774
Nauru,NRU,8000.0,Polynesia,0.33560521215885847,0.21677204914685483,0.3895887967883812,0.25234110720117503,0.001688995657856902,0.001688995657856902,0.0,0.0,2684.841697270868,1734.1763931748387,3116.7103743070497,2018.7288576094002,13.511965262855215,13.511965262855215,310963.1384603902,200082.8119873242,115.82177778916468,115.37627474043926
New Zealand,NZL,3120000.0,Australia and New Zealand,0.2073364751850819,0.09044552911150783,0.2496524683733548,0.11650002478084233,,,0.013304830192332784,0.013304830192332784,646889.8025774555,282190.05082790443,778915.701324867,363480.07731622807,,,478901579.8380371,223278248.22440067,155.01877128962826,165.68112849472024
Oman,OMN,2700000.0,Western Asia,0.2762814377295813,0.11590249371245086,0.33941192536463644,0.1476512192107522,,,0.011248434381214466,0.011248434381214466,745959.8818698695,312936.7330236173,916412.1984845183,398658.2918690309,,,252209110.45363247,117574847.18525082,128.75462189941322,143.07883904964112
Pakistan,PAK,83600000.0,Southern Asia,0.2658104833281216,0.10961317045349069,0.6344679619624387,0.43449566281286167,0.0017660288976242276,0.0017660288976242276,0.26522150426301844,0.26522150426301844,22221756.406230967,9163661.049911821,53041521.62005988,36323837.41115524,147640.01584138544,147640.01584138544,2945095394.0089283,1340856634.6589994,132.53207083050938,146.32324650112434
Panama,PAN,2210000.0,Central America,0.2991576699411055,0.16345304088303125,0.45977319045228054,0.2918847139466951,0.0017645660271880977,0.0017645660271880977,0.07651885882013322,0.07651885882013322,661138.4505698432,361231.2203514991,1016098.75089954,645065.2178221961,3899.690920085696,3899.690920085696,85086118.82720374,47464980.980354816,128.696370259311,131.39778154880582
Peru,PER,18900000.0,South America,0.30168729132584643,0.11069297715203384,0.5790884742255268,0.3175078288116758,0.0026624348128842794,0.0026624348128842794,0.10016993208457765,0.10016993208457765,5701889.806058497,2092097.2681734397,10944772.162862455,6000897.9645406725,50320.01796351288,50320.01796351288,762200450.533549,317790797.3291661,133.675057999837,151.90058424320858
Philippines,PHL,51000000.0,South-eastern Asia,0.27734557465780824,0.10823337086697747,0.5047,0.2872368243324253,0.0007869016915510265,0.0007869016915510265,0.07389556184199358,0.07389556184199358,14144624.30754822,5519901.914215851,25739700.000000004,14649078.04095369,40131.98626910235,40131.98626910235,1842345312.0047946,807974819.9994663,130.25056529932965,146.3748509586055
Palau,PLW,8000.0,Micronesia,0.23816863325804927,0.09754892644572068,0.3167000000000001,0.14857241998445217,0.0017656584846659515,0.0017656584846659515,0.025834213584384626,0.025834213584384626,1905.349066064394,780.3914115657655,2533.600000000001,1188.5793598756175,14.125267877327612,14.125267877327612,228058.7431750132,98796.30849778256,119.69394334975134,126.59840566358766
Papua New Guinea,PNG,3660000.0,Melanesia,0.2232897643861264,0.06663205470030166,0.6973269795361873,0.44800052148697905,0.0010902006831241232,0.0010902006831241232,0.32827732511161284,0.32827732511161284,817240.5376532227,243873.3202031041,2552216.7451024456,1639681.9086423432,3990.134500234291,3990.134500234291,101507405.2203599,33264461.0922998,124.20750139469006,136.4005749566877
Poland,POL,18200000.0,Eastern Europe,0.2401260505937896,0.11272751029217301,0.33056580014276177,0.18110434051758809,0.003677593552777864,0.003677593552777864,0.05393266231059388,0.05393266231059388,4370294.120806971,2051640.6873175488,6016297.562598264,3296098.9974201033,66932.20266055713,66932.20266055713,626639705.255548,313573864.6559035,143.38616302095465,152.84053713415616
Puerto Rico,PRI,1150000.0,Caribbean,0.28324777100741705,0.12817240944982325,0.38907477929154627,0.20081439741085563,,,0.04050866420540807,0.04050866420540807,325734.9366585296,147398.27086729673,447435.9961852782,230936.557022484,,,39463456.22588823,20890645.933147453,126.09851256948554,137.6257716437117
North Korea,PRK,17600000.0,Eastern Asia,0.22274314118974822,0.07476126237457302,0.6334332609073497,0.44352572383509137,,,0.2889243994694741,0.2889243994694741,3920279.2849395685,1315798.2177924851,11148425.391969355,7806052.7394976085,,,975054906.3594805,398207609.3804827,125.58855718769621,140.4716045879926
Portugal,PRT,5460000.0,Southern Europe,0.26870945607425206,0.11269652915896552,0.3215731256310762,0.14115552760516364,0.001726606581577436,0.001726606581577436,0.013908140362663348,0.013908140362663348,1467153.6301654163,615323.0492079518,1755789.265945676,770709.1807241935,9427.2719354128,9427.2719354128,212161797.20101312,95572205.81025702,144.6077580689983,155.32037347419092
Paraguay,PRY,3500000.0,South America,0.3064062338803381,0.11187022142212788,0.5234294914085088,0.2792054293535708,,,0.10907261537377029,0.10907261537377029,1072421.8185811834,391545.7749774476,1832003.2199297808,977219.0027374978,,,372431560.62447625,152568123.15831825,134.64525216657864,152.76630735986652
Palestine,PSE,726700.0,Western Asia,0.2907196667802076,0.11403783629152381,0.39349999999999996,0.1780447962691058,0.018423900284904243,0.018423900284904243,0.032366871873833455,0.032366871873833455,211265.98184917687,82871.29563305035,285956.44999999995,129385.15344875919,13388.648337039913,13388.648337039913,28811969.75481927,12590701.41365382,136.37770502677608,151.93078999759786
French Polynesia,PYF,119000.0,Polynesia,0.21069267535720657,0.08514698959762189,0.49468751527638405,0.34570006442025614,,,0.21386999613634763,0.21386999613634763,25072.428367507582,10132.491762117004,58867.8143178897,41138.30766601048,,,1590633.195288794,681512.5900070899,131.98499946788885,139.92926615091378
Qatar,QAT,2120000.0,Western Asia,0.2762814377295813,0.11590249371245086,0.33941192536463644,0.1476512192107522,,,0.011248434381214466,0.011248434381214466,585716.6479867124,245713.2866703958,719553.2817730292,313020.5847267946,,,252209110.45363247,117574847.18525082,128.75462189941322,143.07883904964112
Romania,ROU,8260000.0,Eastern Europe,0.3136566512218217,0.15513428220839895,0.45025015668496643,0.2594437465273699,0.002318300829532614,0.002318300829532614,0.06930065215580943,0.06930065215580943,2590803.9390922473,1281409.1710413753,3719066.2942178226,2143005.3463160754,19149.164851939393,19149.164851939393,366726118.7025233,193895798.9481927,141.5491589961898,151.31450853486362
Russia,RUS,72500000.0,Eastern Europe,0.32815209727847555,0.17662533350175452,0.39770000000000005,0.21738054461424003,0.0017667783766783787,0.0017667783766783787,0.017544010482686064,0.017544010482686064,23791027.052689478,12805336.678877203,28833250.000000004,15760089.484532403,128091.43230918245,128091.43230918245,3348113942.386263,1911677542.8521228,140.7301137093101,149.2875658634961
Rwanda,RWA,5670000.0,Eastern Africa,0.20684786201722508,0.08455223050163903,0.7071077011975518,0.5506025176369876,0.0017666833617453852,0.0017666833617453852,0.27159705342731777,0.27159705342731777,1172827.3776376662,479411.1469442933,4009300.6657901187,3121916.27500172,10017.094661096335,10017.094661096335,146318231.71359015,66780900.47184847,124.75683506664676,139.2977633029636
Saudi Arabia,SAU,17200000.0,Western Asia,0.2762814377295813,0.11590249371245086,0.33941192536463644,0.1476512192107522,,,0.011248434381214466,0.011248434381214466,4752040.728948798,1993522.8918541546,5837885.116271746,2539600.9704249375,,,252209110.45363247,117574847.18525082,128.75462189941322,143.07883904964112
Sudan,SDN,13060000.0,Northern Africa,0.24779293691256163,0.07638068747128976,0.6870188325632437,0.4394144895982329,0.01181727393784675,0.01181727393784675,0.25836303339500216,0.25836303339500216,3236175.7560780547,997531.7783750442,8972465.953275962,5738753.234152922,154333.59762827854,154333.59762827854,408681564.447913,141676442.95692125,126.28534271673712,142.02699706239818
Senegal,SEN,5760000.0,Western Africa,0.20771442423124822,0.06473989285395833,0.6210926311685316,0.4444682050186369,0.0013325085029772222,0.0013325085029772222,0.1652196060555436,0.1652196060555436,1196435.0835719898,372901.7828388,3577493.5555307423,2560136.8609073483,7675.2489771488,7675.2489771488,146634622.62822968,53553541.322772816,122.55961450950434,143.61299352093263
Singapore,SGP,3720000.0,South-eastern Asia,0.18984773407161476,0.08560039227761933,0.21761847026280617,0.09662723657169005,0.0016851522701084394,0.0016851522701084394,0.000820639652926956,0.000820639652926956,706233.5707464069,318433.4592727439,809540.709377639,359453.320046687,6268.766444803395,6268.766444803395,95511066.40743358,46122036.48593946,135.24005423091043,144.84042157904994
Solomon Islands,SLB,436000.0,Melanesia,0.21328271284538594,0.07549449682627654,0.5998039139578878,0.4126294196140226,,,0.29538024294055537,0.29538024294055537,92991.26280058827,32915.600616256575,261514.50648563908,179906.42695171386,,,38972724.212477975,13484484.145100636,124.9277221370964,140.17242500812918
Sierra Leone,SLE,2860000.0,Western Africa,0.22210087135457202,0.06079273642801782,0.841864079269187,0.5966415865973294,0.0016898423059059698,0.0016898423059059698,0.5041124748414577,0.5041124748414577,635208.492074076,173867.22618413097,2407731.266709875,1706394.937668362,4832.948994891074,4832.948994891074,79223784.83581458,24530589.411267437,124.72091576914208,141.08805868501494
El Salvador,SLV,2890000.0,Central America,0.3235558926845985,0.10724170196612971,0.5023,0.23327396473784714,0.002498803837675933,0.002498803837675933,0.05555037789182901,0.05555037789182901,935076.5298584896,309928.5186821149,1451647.0,674161.7580923783,7221.543090883446,7221.543090883446,117744943.4633571,43720745.19287085,125.9201142404634,141.06718987585006
San Marino,SMR,15554.0,Southern Europe,0.23493180766447405,0.08507259655923881,0.28719999999999996,0.11261298200911858,,,0.01185372304139258,0.01185372304139258,3654.1293364132293,1323.2191668824005,4467.108799999999,1751.5823221698304,,,23898823.468628336,9720518.93327241,131.77025931985688,148.00707017000258
Somalia,SOM,3440000.0,Eastern Africa,0.2545490235747468,0.10215495099357508,0.4298711181723832,0.21819750539143778,0.010187105483749787,0.010187105483749787,0.052640047365236343,0.052640047365236343,875648.641097129,351413.03141789825,1478756.6465129983,750599.418546546,35043.64286409927,35043.64286409927,113302367.20232148,51741766.1657308,129.39250046726644,147.23917880040082
Serbia,SRB,3230000.0,Southern Europe,0.26590606491817803,0.13006605933671891,0.4577,0.2969515533535294,0.00264969208017492,0.00264969208017492,0.14543351996219347,0.14543351996219347,858876.589685715,420113.3716576021,1478371.0,959153.5173319,8558.50541896499,8558.50541896499,118344226.50482266,62517371.2349866,137.7895589727598,148.8107150417937
South Sudan,SSD,5303000.0,Eastern Africa,0.2740850201230927,0.08753297010832617,0.5744330046601012,0.3195681083579769,,,0.17921710326097295,0.17921710326097295,1453472.8617127608,464187.34048445366,3046218.2237125165,1694669.6786223515,,,303448634.0248113,103792641.62684005,127.773100177272,146.28964154198832
Sao Tome and Principe,STP,34500.0,Middle Africa,0.29473906228289937,0.10363163820858962,0.6272626813096001,0.3708958464971521,0.0031060109760892374,0.0031060109760892374,0.20234482395847947,0.20234482395847947,10168.497648760029,3575.2915181963417,21640.562505181202,12795.906704151748,107.15737867507869,107.15737867507869,1292800.5122125759,478690.42035616166,127.13780903221462,133.8885005376151
Suriname,SUR,255000.0,South America,0.3334125755887226,0.15173235518490308,0.46731000786603183,0.24098930548110462,0.0044167858996102165,0.0044167858996102165,0.045287859396092325,0.045287859396092325,85020.20677512427,38691.75057215028,119164.05200583812,61452.27289768168,1126.2804044006052,1126.2804044006052,10899349.291492574,5295383.579783419,128.1971628264914,136.86079077525517
Slovakia,SVK,2780000.0,Eastern Europe,0.295943962534668,0.14496292157315477,0.3459845848721682,0.16908701894104844,0.0021884488228751543,0.0021884488228751543,0.005344410000969325,0.005344410000969325,822724.215846377,402996.92197337025,961837.1459446276,470061.91265611467,6083.887727592929,6083.887727592929,116134381.17306249,60273657.41398479,141.15833585084076,149.56356767898
Slovenia,SVN,1060000.0,Southern Europe,0.26000736364987803,0.12060964906839435,0.3284275308896298,0.16511286966337496,0.0032667189485924447,0.0032667189485924447,0.02405053719177952,0.02405053719177952,275607.80546887073,127846.228012498,348133.18274300755,175019.64184317747,3462.7220855079913,3462.7220855079913,39147162.8203737,19422422.36441597,142.03938365887566,151.92018306959568
Sweden,SWE,5700000.0,Northern Europe,0.25577613396454,0.11784701855882464,0.29297871792145663,0.14093754909085113,0.001983094586560561,0.001983094586560561,0.011929532463648246,0.011929532463648246,1457923.963597878,671728.0057853004,1669978.6921523027,803344.0298178514,11303.639143395198,11303.639143395198,231005136.6893083,109361333.93764427,158.448000346487,162.80597651990507
Eswatini,SWZ,391000.0,Southern Africa,0.3201309434473163,0.12296579271306654,0.5035990424910786,0.2530057764359608,0.002568439539377213,0.002568439539377213,0.06463571708728591,0.06463571708728591,125171.19888790067,48079.62495080902,196907.22561401172,98925.25858646067,1004.2598598964903,1004.2598598964903,15501112.311420053,6612184.409625146,123.83928930250444,137.52570691618683
Sint Maarten,SXM,23200.0,Caribbean,0.2338144958691812,0.10577431180705031,0.5451694506636825,0.39241280156864217,,,0.16728161249564497,0.16728161249564497,5424.496304165004,2453.964033923567,12647.931255397434,9103.9769963925,,,137156508.92095494,73308224.37737589,126.83271285158408,134.02365639728632
Seychelles,SYC,100000.0,Eastern Africa,0.35071088650304366,0.15845583862230894,0.44290878671200173,0.22058735914965713,0.0028084060537673047,0.0028084060537673047,0.023851820344110344,0.023851820344110344,35071.088650304366,15845.583862230895,44290.878671200175,22058.735914965713,280.8406053767305,280.8406053767305,4946015.840765321,2335134.2783210445,141.0282951317052,147.36814361804664
Syria,SYR,6620000.0,Western Asia,0.3543739226341172,0.1511928912160074,0.44798438623291487,0.20878226921674292,,,0.03406460506329197,0.03406460506329197,2345955.367837856,1000896.939849969,2965656.6368618966,1382138.6222148382,,,259002677.09115884,124198186.1885847,123.32258471541502,132.42232849636602
Turks and Caicos Islands,TCA,,Caribbean,0.24905615476595203,0.1095873240268811,0.3827685485198029,0.21848857651498793,,,0.08775828934701184,0.08775828934701184,,,,,,,445502.40594732645,202404.917322641,129.05937121825565,133.2592936093209
Chad,TCD,6600000.0,Middle Africa,0.2886103704135867,0.08351259696755697,0.6136636591206108,0.3379891805119373,,,0.21788558807373834,0.21788558807373834,1904828.4447296723,551183.139985876,4050180.1501960317,2230728.591378786,,,364572990.29633975,118507741.53620392,127.38397948406002,146.81487931149167
Taiwan,TWN,12028000.0,Eastern Asia,0.2541564303834444,0.09838171955429571,0.3796958350544088,0.19410340972719323,,,0.06205055508599432,0.06205055508599432,3056993.544652069,1183335.3227990689,4566981.504034429,2334675.8121986804,,,3773181403.5948524,1662600622.7293446,137.65572316484293,153.77695718606682
Togo,TGO,3340000.0,Western Africa,0.25380083673940756,0.05750884049681731,0.6347000000000004,0.3857054260677399,0.0017247232571181944,0.0017247232571181944,0.3167862104364357,0.3167862104364357,847694.7947096212,192079.52725936982,2119898.0000000014,1288256.1230662512,5760.57567877477,5760.57567877477,103513588.76441304,27133401.573871113,122.11186079050036,141.26128880581948
Thailand,THA,40600000.0,South-eastern Asia,0.25502163312324416,0.09439200574042446,0.5647870422432014,0.3576445927565872,0.0006640848680504757,0.0006640848680504757,0.21950247403960818,0.21950247403960818,10353878.304803712,3832315.4330612333,22930353.915073976,14520370.465917442,26961.845642849312,26961.845642849312,1333836955.113338,555062647.8169485,128.824863094489,144.83741161503698
Tajikistan,TJK,2780000.0,Central Asia,0.30488427575338334,0.1347855275877076,0.5083903844148249,0.289746851277342,0.0012961328214093966,0.0012961328214093966,0.024170503669802883,0.024170503669802883,847578.2865944057,374703.7666938271,1413325.2686732132,805496.2465510108,3603.2492435181225,3603.2492435181225,112133043.06265387,53805013.577955306,132.29815444329952,143.59346865578678
Turkmenistan,TKM,2440000.0,Central Asia,0.21276882930107244,0.09519467910589327,0.5597999999999999,0.4162491378224959,,,0.2985218758642044,0.2985218758642044,519155.9434946168,232275.01701837959,1365911.9999999995,1015647.89628689,,,53027941.15675678,25710344.11865726,136.19014176436087,147.5856476728351
Timor-Leste,TLS,616000.0,South-eastern Asia,0.24849502987229263,0.08462101615213598,0.6608999999999999,0.4375294792686676,0.0019098789002430633,0.0019098789002430633,0.3325156677677422,0.3325156677677422,153072.93840133227,52126.545949715764,407114.39999999997,269518.15922949923,1176.485402549727,1176.485402549727,18835301.671415273,6855712.121678467,123.04788728907904,131.52055247036466
Tonga,TON,34800.0,Polynesia,0.18233662620923818,0.0630319888468984,0.382,0.24457674965094048,0.0035036671407102913,0.0035036671407102913,0.1532910099991109,0.1532910099991109,6345.314592081489,2193.513211872064,13293.6,8511.270887852728,121.92761649671814,121.92761649671814,828681.0213926557,294542.6615336099,130.59731071912367,134.2789548471564
Trinidad and Tobago,TTO,650000.0,Caribbean,0.26316175094346606,0.10448926197487945,0.34247855491539675,0.152950388257943,0.0038558867119216442,0.0038558867119216442,0.02482479441153064,0.02482479441153064,171055.13811325293,67918.02028367165,222611.06069500788,99417.75236766295,2506.3263627490687,2506.3263627490687,21343489.772078507,9826533.832765121,124.77549641301809,144.6822771294402
Tunisia,TUN,4250000.0,Northern Africa,0.31488375484897696,0.14592760480770683,0.48389999999999994,0.27242936109474064,0.001766778027891966,0.001766778027891966,0.04505255195717166,0.04505255195717166,1338255.958108152,620192.320432754,2056574.9999999998,1157824.7846526478,7508.806618540855,7508.806618540855,172386764.4119229,84686223.69583073,128.81449424340343,136.54832687502306
Türkiye,TUR,36100000.0,Western Asia,0.29848922787099746,0.1272547806703947,0.4716,0.26840694385499086,0.0017667782984647571,0.0017667782984647571,0.0983404338722806,0.0983404338722806,10775461.126143008,4593897.582201249,17024760.0,9689490.67316517,63780.696574577734,63780.696574577734,1467015124.096015,670411227.2344425,136.14406909573452,145.93517056886645
Tuvalu,TUV,9646.0,Polynesia,0.37429440930417585,0.17815448854370522,0.5097271870643301,0.2647599059834988,0.0017637848278000828,0.0017637848278000828,0.02643171806167401,0.02643171806167401,3610.44387214808,1718.4781964925805,4916.828446422528,2553.8740531168296,17.0134684489596,17.0134684489596,472189.53038135584,227790.7780393783,130.78434317285775,132.55377839782895
Tanzania,TZA,33000000.0,Eastern Africa,0.18093906462135909,0.07560386571266445,0.7472851893096514,0.6256018062648154,0.0009003378890542861,0.0009003378890542861,0.452797504086771,0.452797504086771,5970989.13250485,2494927.5685179266,24660411.247218497,20644859.60673891,29711.15033879144,29711.15033879144,773926983.4195855,367666363.11247426,129.614535589503,147.3655458987456
Uganda,UGA,22800000.0,Eastern Africa,0.1611981849374097,0.052931833774707754,0.7326,0.5974685858934132,0.0010578100975888304,0.0010578100975888304,0.4966636966859391,0.4966636966859391,3675318.616572941,1206845.8100633367,16703280.0,13622283.758369822,24118.070225025334,24118.070225025334,471085437.69638675,177506969.7289277,128.17540105833095,147.08338732982958
Ukraine,UKR,25040604.0,Eastern Europe,0.2444831449719923,0.12572214340922197,0.3472509028289896,0.20605575769194456,0.0017222244543353405,0.0017222244543353405,0.010504648688228858,0.010504648688228858,6122005.61791825,3148158.4071415374,8695372.346383208,5159760.630283938,43125.540560127345,43125.540560127345,844227314.2993878,478229412.33694774,137.90044749852126,151.90767124427202
Uruguay,URY,1770000.0,South America,0.3134022457137714,0.12462208142645174,0.4287999999999999,0.20266708948660442,0.00249321445097484,0.00249321445097484,0.03398800466236452,0.03398800466236452,554721.9749133753,220581.08412481958,758975.9999999999,358720.74839128985,4412.989578225467,4412.989578225467,75608631.0278512,33455234.4561279,136.30004659479758,151.66864642480715
United States,USA,174000000.0,Northern America,0.25021317446690966,0.1157215559901134,0.29580000000000006,0.13803329687024216,0.003115443676773141,0.003115443676773141,0.003165756163759815,0.003165756163759815,43537092.35724228,20135550.74227973,51469200.00000001,24017793.655422136,542087.1997585265,542087.1997585265,6550000758.873551,3301951594.277248,150.44644472643512,163.98615744559484
Uzbekistan,UZB,14000000.0,Central Asia,0.25114539358056054,0.11023492480475972,0.5523666666666666,0.38050128801304756,,,0.24713913599219497,0.24713913599219497,3516035.5101278475,1543288.947266636,7733133.333333332,5327018.032182666,,,82318814.92133112,39204863.15940097,135.5546601478188,147.53113372710786
St. Vincent and the Grenadines,VCT,52100.0,Caribbean,0.20333117807563958,0.09814828736738873,0.8699712549514417,0.7402612516759507,,,0.32632825879291116,0.32632825879291116,10593.554377740822,5113.525771840953,45325.50238297011,38567.61121231703,,,410578521.9509702,219519863.29748237,122.37939611824093,135.5523819732171
Venezuela,VEN,11100000.0,South America,0.29093047629423485,0.11011386541654107,0.5471995090914493,0.31181518845199524,,,0.10282151236698765,0.10282151236698765,3229328.286866007,1222263.9061236058,6073914.550915088,3461148.591817147,,,715563219.848434,303543254.53594804,131.77732952921824,147.41336589004302
British Virgin Islands,VGB,22000.0,Caribbean,0.24905615476595203,0.1095873240268811,0.3827685485198029,0.2184885765149879,,,0.08775828934701184,0.08775828934701184,5479.235404850944,2410.921128591384,8420.908067435665,4806.7486833297335,,,445502.40594732645,202404.917322641,129.05937121825565,133.2592936093209
United States Virgin Islands,VIR,47200.0,Caribbean,0.24905615476595203,0.1095873240268811,0.3827685485198029,0.2184885765149879,,,0.08775828934701184,0.08775828934701184,11755.450504952936,5172.521694068788,18066.675490134698,10312.660811507429,,,445502.40594732645,202404.917322641,129.05937121825565,133.2592936093209
Vietnam,VNM,57100000.0,South-eastern Asia,0.276585202804644,0.10868520354344235,0.580699782722049,0.36682109656805867,0.002233047163143058,0.002233047163143058,0.12046215479340706,0.12046215479340706,15793015.080145173,6205925.1223305585,33157957.593429,20945484.61403615,127506.9930154686,127506.9930154686,2070006070.695203,901476203.1205834,131.07098677424773,145.26056717584842
Vanuatu,VUT,118000.0,Melanesia,0.1425635016056597,0.04334652423092505,0.5453847623374763,0.4174931265778033,0.001526939598293231,0.001526939598293231,0.3384671377461123,0.3384671377461123,16822.493189467845,5114.889859249156,64355.401955822206,49264.18893618079,180.17887259860126,180.17887259860126,2110706.071038207,721408.9622918592,125.46927778574872,141.04095731159282
Samoa,WSM,57200.0,Polynesia,0.21069267535720657,0.08514698959762189,0.49468751527638405,0.34570006442025614,0.001744467102516296,0.001744467102516296,0.21386999613634763,0.21386999613634763,12051.621030432216,4870.407804983972,28296.125873809167,19774.043684838653,99.78351826393214,99.78351826393214,1590633.195288794,681512.5900070899,131.98499946788885,139.92926615091378
