Country Name,Country Code,Group,Global overlap,Calibrated overlap,Adjustment,Group essential mass S_g,Overlap source,calibration_x,ILO %essential (published),Model %Essential (pct),Calibrated %Essential (pct),Delta model (pp),Delta calibrated (pp),solver_status
Sierra Leone,SLE,Retail,0.876,0.9326358055448873,0.05663580554488734,703626.0,ilo_calibrated,0.45674036729747897,83.21,75.03795336812766,83.21000000000002,-8.172046631872334,2.842170943040401e-14,ok
Sierra Leone,SLE,Security,0.846,0.9163380165638118,0.07033801656381178,34859.0,ilo_calibrated,0.45674036729747897,83.21,75.03795336812766,83.21000000000002,-8.172046631872334,2.842170943040401e-14,ok
Sierra Leone,SLE,Transport,0.869,0.9288329881159697,0.05983298811596971,93590.0,ilo_calibrated,0.45674036729747897,83.21,75.03795336812766,83.21000000000002,-8.172046631872334,2.842170943040401e-14,ok
Sierra Leone,SLE,Manual,0.335,0.6387323442528235,0.3037323442528235,248942.0,ilo_calibrated,0.45674036729747897,83.21,75.03795336812766,83.21000000000002,-8.172046631872334,2.842170943040401e-14,ok
Sierra Leone,SLE,Cleaning,0.485,0.7202212891582016,0.23522128915820162,9340.0,ilo_calibrated,0.45674036729747897,83.21,75.03795336812766,83.21000000000002,-8.172046631872334,2.842170943040401e-14,ok
Sierra Leone,SLE,Tech,0.32,0.6305834497622858,0.31058344976228575,81023.0,ilo_calibrated,0.45674036729747897,83.21,75.03795336812766,83.21000000000002,-8.172046631872334,2.842170943040401e-14,ok
Sierra Leone,SLE,ArmedForces,0.4,0.4,0.0,13396.0,ilo_calibrated,0.45674036729747897,83.21,75.03795336812766,83.21000000000002,-8.172046631872334,2.842170943040401e-14,ok
El Salvador,SLV,Food,0.895,0.8180557210904054,-0.07694427890959465,445427.0,ilo_calibrated,0.08597126135150245,50.23,54.934882953812725,50.23,4.704882953812728,0.0,ok
El Salvador,SLV,Health,0.819,0.7485895369531195,-0.07041046304688048,107249.0,ilo_calibrated,0.08597126135150245,50.23,54.934882953812725,50.23,4.704882953812728,0.0,ok
El Salvador,SLV,Retail,0.876,0.8006891750560838,-0.07531082494391617,608267.0,ilo_calibrated,0.08597126135150245,50.23,54.934882953812725,50.23,4.704882953812728,0.0,ok
El Salvador,SLV,Security,0.846,0.7732683128966289,-0.07273168710337108,96216.0,ilo_calibrated,0.08597126135150245,50.23,54.934882953812725,50.23,4.704882953812728,0.0,ok
El Salvador,SLV,Transport,0.869,0.7942909738855444,-0.07470902611445562,118698.0,ilo_calibrated,0.08597126135150245,50.23,54.934882953812725,50.23,4.704882953812728,0.0,ok
El Salvador,SLV,Manual,0.335,0.3061996274472467,-0.028800372552753306,665780.0,ilo_calibrated,0.08597126135150245,50.23,54.934882953812725,50.23,4.704882953812728,0.0,ok
El Salvador,SLV,Cleaning,0.485,0.4433039382445213,-0.041696061755478686,227514.0,ilo_calibrated,0.08597126135150245,50.23,54.934882953812725,50.23,4.704882953812728,0.0,ok
El Salvador,SLV,Tech,0.32,0.29248919636751924,-0.027510803632480763,235481.0,ilo_calibrated,0.08597126135150245,50.23,54.934882953812725,50.23,4.704882953812728,0.0,ok
El Salvador,SLV,ArmedForces,0.4,0.4,0.0,15371.0,ilo_calibrated,0.08597126135150245,50.23,54.934882953812725,50.23,4.704882953812728,0.0,ok
San Marino,SMR,Food,0.895,0.8086034489763044,-0.08639655102369559,,neighbour_backfill,0.09653245924435251,,,,,,
San Marino,SMR,Health,0.819,0.7399399158788752,-0.07906008412112475,,neighbour_backfill,0.09653245924435251,,,,,,
San Marino,SMR,Retail,0.876,0.7914375657019472,-0.08456243429805277,,neighbour_backfill,0.09653245924435251,,,,,,
San Marino,SMR,Security,0.846,0.7643335394792777,-0.08166646052072224,,neighbour_backfill,0.09653245924435251,,,,,,
San Marino,SMR,Transport,0.869,0.7851132929166577,-0.08388670708334234,,neighbour_backfill,0.09653245924435251,,,,,,
San Marino,SMR,Manual,0.335,0.3026616261531419,-0.032338373846858115,,neighbour_backfill,0.09653245924435251,,,,,,
San Marino,SMR,Cleaning,0.485,0.438181757266489,-0.046818242733510984,,neighbour_backfill,0.09653245924435251,,,,,,
San Marino,SMR,Tech,0.32,0.2891096130418072,-0.030890386958192795,,neighbour_backfill,0.09653245924435251,,,,,,
San Marino,SMR,ArmedForces,0.4,0.4,0.0,,neighbour_backfill,0.09653245924435251,,,,,,
Somalia,SOM,Food,0.895,0.895,0.0,133124.0,global_fallback,0.0,,42.88968792794462,42.88968792794462,,,global_fallback
Somalia,SOM,Health,0.819,0.819,0.0,57318.0,global_fallback,0.0,,42.88968792794462,42.88968792794462,,,global_fallback
Somalia,SOM,Retail,0.876,0.876,0.0,47510.0,global_fallback,0.0,,42.88968792794462,42.88968792794462,,,global_fallback
Somalia,SOM,Security,0.846,0.846,0.0,5151.0,global_fallback,0.0,,42.88968792794462,42.88968792794462,,,global_fallback
Somalia,SOM,Transport,0.869,0.869,0.0,44735.0,global_fallback,0.0,,42.88968792794462,42.88968792794462,,,global_fallback
Somalia,SOM,Manual,0.335,0.335,0.0,85580.0,global_fallback,0.0,,42.88968792794462,42.88968792794462,,,global_fallback
Somalia,SOM,Cleaning,0.485,0.485,0.0,307530.0,global_fallback,0.0,,42.88968792794462,42.88968792794462,,,global_fallback
Somalia,SOM,Tech,0.32,0.32,0.0,19112.0,global_fallback,0.0,,42.88968792794462,42.88968792794462,,,global_fallback
Somalia,SOM,ArmedForces,0.4,0.4,0.0,23866.0,global_fallback,0.0,,42.88968792794462,42.88968792794462,,,global_fallback
Serbia,SRB,Food,0.895,0.9026491584752644,0.007649158475264373,573587.0,ilo_calibrated,0.07284912833585148,45.77,44.010284359883926,45.77000000000002,-1.7597156401160774,1.4210854715202004e-14,ok
Serbia,SRB,Health,0.819,0.832185692228789,0.01318569222878907,162803.0,ilo_calibrated,0.07284912833585148,45.77,44.010284359883926,45.77000000000002,-1.7597156401160774,1.4210854715202004e-14,ok
Serbia,SRB,Retail,0.876,0.8850332919136455,0.009033291913645547,230903.0,ilo_calibrated,0.07284912833585148,45.77,44.010284359883926,45.77000000000002,-1.7597156401160774,1.4210854715202004e-14,ok
Serbia,SRB,Security,0.846,0.8572187657637211,0.011218765763721161,68651.0,ilo_calibrated,0.07284912833585148,45.77,44.010284359883926,45.77000000000002,-1.7597156401160774,1.4210854715202004e-14,ok
Serbia,SRB,Transport,0.869,0.8785432358119966,0.009543235811996564,149748.0,ilo_calibrated,0.07284912833585148,45.77,44.010284359883926,45.77000000000002,-1.7597156401160774,1.4210854715202004e-14,ok
Serbia,SRB,Manual,0.335,0.3834446703433413,0.04844467034334127,587644.0,ilo_calibrated,0.07284912833585148,45.77,44.010284359883926,45.77000000000002,-1.7597156401160774,1.4210854715202004e-14,ok
Serbia,SRB,Cleaning,0.485,0.5225173010929635,0.03751730109296347,105090.0,ilo_calibrated,0.07284912833585148,45.77,44.010284359883926,45.77000000000002,-1.7597156401160774,1.4210854715202004e-14,ok
Serbia,SRB,Tech,0.32,0.369537407268379,0.04953740726837902,228891.0,ilo_calibrated,0.07284912833585148,45.77,44.010284359883926,45.77000000000002,-1.7597156401160774,1.4210854715202004e-14,ok
Serbia,SRB,ArmedForces,0.4,0.4,0.0,16269.0,ilo_calibrated,0.07284912833585148,45.77,44.010284359883926,45.77000000000002,-1.7597156401160774,1.4210854715202004e-14,ok
South Sudan,SSD,Food,0.895,0.9012811695972721,0.006281169597272096,,,0.05982066283116299,,,,,,
